frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
30,1835.3333333333333,495.3333333333333,3.0,3067.3134765625,103954.8717643702,206,25
30,245.66666666666666,1989.6666666666667,3.0,3067.3134765625,103954.8717643702,353,2
31,1744.6,368.8,5.0,3312.798828125,173258.11960728368,246,8
31,1880.5,487.5,4.0,3067.25390625,138606.49568582693,355,2
31,1684.2,489.4,5.0,3067.25390625,173258.11960728368,356,1
31,1627.6666666666667,599.8333333333334,6.0,3229.37109375,207909.7435287404,357,1
31,245.66666666666666,1990.3333333333333,3.0,2908.9287109375,103954.8717643702,353,2
32,49.0,152.0,3.0,3229.42578125,103954.8717643702,359,1
32,59.25,184.25,4.0,2908.7783203125,138606.49568582693,335,21
32,1880.0,487.0,3.0,4013.1767578125,103954.8717643702,355,2
32,1625.0,606.0,3.0,3229.42578125,103954.8717643702,361,1
32,1546.0,688.0,3.0,2908.7783203125,103954.8717643702,363,3
32,1324.0,1335.75,4.0,4198.41796875,138606.49568582693,365,1
33,738.25,13.25,4.0,4105.5986328125,138606.49568582693,366,3
33,277.3333333333333,35.0,3.0,2987.890625,103954.8717643702,195,8
33,59.666666666666664,184.16666666666666,6.0,3147.7646484375,207909.7435287404,335,21
34,60.2,185.6,5.0,3147.8935546875,173258.11960728368,335,21
34,1839.3333333333333,500.6666666666667,3.0,2987.9423828125,103954.8717643702,206,25
34,1545.8,689.2,5.0,3312.5068359375,173258.11960728368,363,3
34,915.0,900.75,4.0,3312.5068359375,138606.49568582693,372,1
35,738.0,13.0,3.0,3229.42578125,103954.8717643702,366,3
35,114.2,128.8,5.0,4881.0849609375,173258.11960728368,299,12
35,1496.3333333333333,363.6666666666667,3.0,2831.203125,103954.8717643702,373,2
35,1544.6666666666667,689.6666666666666,3.0,2908.7783203125,103954.8717643702,363,3
35,915.6666666666666,909.6666666666666,3.0,3395.8603515625,103954.8717643702,377,1
36,736.3333333333334,11.666666666666666,3.0,3229.37109375,103954.8717643702,366,3
36,114.0,128.0,3.0,4387.416015625,103954.8717643702,299,12
36,59.833333333333336,183.66666666666666,6.0,3147.837890625,207909.7435287404,335,21
36,877.6666666666666,836.3333333333334,3.0,3481.552734375,103954.8717643702,380,1
37,113.83333333333333,127.33333333333333,6.0,4387.416015625,207909.7435287404,299,12
37,59.75,184.0,4.0,3229.37109375,138606.49568582693,335,21
37,1836.3333333333333,494.3333333333333,3.0,2988.091796875,103954.8717643702,206,25
37,1657.2,502.6,5.0,2908.9287109375,173258.11960728368,248,3
37,294.3333333333333,1296.0,3.0,3067.25390625,103954.8717643702,132,11
38,58.833333333333336,182.83333333333334,6.0,3067.2216796875,207909.7435287404,335,21
38,1491.3333333333333,345.6666666666667,3.0,2988.2353515625,103954.8717643702,382,4
38,1755.3333333333333,435.6666666666667,3.0,3147.6181640625,103954.8717643702,384,3
38,267.5,2005.5,4.0,3832.166015625,138606.49568582693,296,5
39,58.166666666666664,182.16666666666666,6.0,3067.25390625,207909.7435287404,335,21
39,1490.6666666666667,344.6666666666667,3.0,3481.552734375,103954.8717643702,382,4
39,1683.1666666666667,464.5,6.0,3229.37109375,207909.7435287404,158,7
39,266.3333333333333,2005.3333333333333,3.0,3742.2666015625,103954.8717643702,296,5
40,110.5,124.5,6.0,6633.3583984375,207909.7435287404,299,12
40,57.5,181.5,4.0,3147.6181640625,138606.49568582693,335,21
40,1680.0,465.8333333333333,6.0,3481.8994140625,207909.7435287404,158,7
40,1652.2,528.4,5.0,2988.2353515625,173258.11960728368,391,1
41,111.33333333333333,124.66666666666667,3.0,3067.357421875,103954.8717643702,299,12
41,1837.6666666666667,498.3333333333333,3.0,2908.8935546875,103954.8717643702,206,25
42,1836.0,494.0,5.0,2908.9404296875,173258.11960728368,206,25
42,1650.0,541.0,3.0,2908.9404296875,103954.8717643702,395,4
42,1310.5,806.0,4.0,3395.9375,138606.49568582693,255,5
42,1145.5,840.5,4.0,2987.9130859375,138606.49568582693,124,12
42,1020.6666666666666,977.6666666666666,3.0,2908.9404296875,103954.8717643702,397,4
43,132.66666666666666,33.333333333333336,3.0,3312.6435546875,103954.8717643702,399,16
43,1454.3333333333333,352.0,3.0,3312.6435546875,103954.8717643702,401,9
43,1757.8,438.2,5.0,3481.8994140625,173258.11960728368,384,3
43,1835.0,494.0,3.0,2988.2353515625,103954.8717643702,206,25
43,1847.0,494.3333333333333,3.0,3312.6435546875,103954.8717643702,206,25
43,1021.0,977.5,4.0,3481.8994140625,138606.49568582693,397,4
44,131.75,34.0,4.0,3067.25390625,138606.49568582693,399,16
44,188.0,139.0,5.0,2908.9287109375,173258.11960728368,155,11
44,1845.4,494.6,5.0,3312.798828125,173258.11960728368,206,25
44,1265.0,816.0,3.0,3147.837890625,103954.8717643702,405,1
44,1815.6666666666667,2027.8333333333333,6.0,5188.5205078125,207909.7435287404,96,20
45,132.6,33.2,5.0,2987.9130859375,173258.11960728368,399,16
45,1454.0,351.0,3.0,3147.73828125,103954.8717643702,401,9
45,1755.0,425.6666666666667,3.0,3147.73828125,103954.8717643702,408,3
45,1673.3333333333333,475.3333333333333,3.0,3067.35546875,103954.8717643702,409,1
45,1846.0,494.1666666666667,6.0,3481.9609375,207909.7435287404,206,25
45,1425.75,696.75,4.0,3067.35546875,138606.49568582693,410,8
45,1310.6666666666667,807.3333333333334,3.0,7235.97705078125,103954.8717643702,255,5
45,1023.0,983.3333333333334,3.0,3067.35546875,103954.8717643702,411,16
45,1816.25,2027.0,4.0,4484.16015625,138606.49568582693,96,20
46,133.66666666666666,34.333333333333336,3.0,2831.203125,103954.8717643702,399,16
46,1756.0,426.5,4.0,3229.42578125,138606.49568582693,408,3
46,1846.8333333333333,495.3333333333333,6.0,3229.42578125,207909.7435287404,206,25
46,1662.4,526.8,5.0,2988.2353515625,173258.11960728368,414,1
46,1651.0,537.6666666666666,3.0,2831.203125,103954.8717643702,395,4
46,1426.6,697.8,5.0,3312.6435546875,173258.11960728368,410,8
46,1817.4,2028.4,5.0,4291.9794921875,173258.11960728368,96,20
47,132.33333333333334,35.333333333333336,3.0,3067.1103515625,103954.8717643702,399,16
47,1758.4,439.6,5.0,3312.8330078125,173258.11960728368,384,3
47,1846.3333333333333,495.3333333333333,3.0,3067.1103515625,103954.8717643702,206,25
47,1647.75,540.75,4.0,2987.845703125,138606.49568582693,395,4
47,1426.0,698.5,4.0,4013.1650390625,138606.49568582693,410,8
47,1317.0,731.5,4.0,3312.8330078125,138606.49568582693,189,19
47,1816.75,2028.25,4.0,4582.0107421875,138606.49568582693,96,20
48,132.16666666666666,34.5,6.0,2908.6669921875,207909.7435287404,399,16
48,1742.5,373.5,4.0,3067.21875,138606.49568582693,246,8
48,1846.6666666666667,495.3333333333333,3.0,2908.6669921875,103954.8717643702,206,25
48,1587.0,661.0,3.0,2987.9423828125,103954.8717643702,419,3
48,1426.1666666666667,697.8333333333334,6.0,4981.9609375,207909.7435287404,410,8
48,868.0,836.0,3.0,3067.21875,103954.8717643702,420,2
48,1817.25,2028.0,4.0,4679.7802734375,138606.49568582693,96,20
49,1846.3333333333333,495.6666666666667,3.0,2987.9423828125,103954.8717643702,206,25
49,1426.0,697.5,4.0,3921.998046875,138606.49568582693,410,8
49,377.5,1747.5,4.0,4012.931640625,138606.49568582693,422,1
49,1816.5,2028.5,4.0,3395.9794921875,138606.49568582693,96,20
50,1705.8,336.6,5.0,4013.1650390625,173258.11960728368,312,4
50,1647.0,544.6666666666666,3.0,2909.0458984375,103954.8717643702,395,4
50,1584.6,663.2,5.0,3147.7744140625,173258.11960728368,419,3
50,1021.0,977.25,4.0,3567.4150390625,138606.49568582693,397,4
51,1706.0,337.0,3.0,2908.6669921875,103954.8717643702,312,4
51,1452.8,350.8,5.0,3567.5888671875,173258.11960728368,401,9
51,1843.0,493.6666666666667,3.0,2987.9423828125,103954.8717643702,206,25
51,382.3333333333333,1753.0,3.0,2987.9423828125,103954.8717643702,427,1
51,388.25,1762.5,4.0,3147.8935546875,138606.49568582693,428,1
52,736.6666666666666,5.0,3.0,3481.79296875,103954.8717643702,429,1
52,1453.25,350.0,4.0,3312.57421875,138606.49568582693,401,9
52,1838.6666666666667,494.6666666666667,3.0,2831.0556640625,103954.8717643702,206,25
52,1482.5,628.0,4.0,3312.57421875,138606.49568582693,430,2
52,1173.0,950.0,3.0,2987.8935546875,103954.8717643702,176,9
52,1815.6666666666667,2027.3333333333333,3.0,3922.0390625,103954.8717643702,96,20
53,1454.5,350.0,6.0,3567.4150390625,207909.7435287404,401,9
53,132.5,513.0,4.0,3067.1103515625,138606.49568582693,433,2
53,1091.8333333333333,828.3333333333334,6.0,3655.072265625,207909.7435287404,162,4
53,584.0,1282.8,5.0,2987.845703125,173258.11960728368,435,1
53,251.66666666666666,2010.3333333333333,3.0,3312.8330078125,103954.8717643702,436,2
54,59.5,185.0,4.0,3067.0537109375,138606.49568582693,335,21
54,1454.8333333333333,350.0,6.0,3921.912109375,207909.7435287404,401,9
54,1483.6666666666667,628.0,3.0,2908.9345703125,103954.8717643702,430,2
54,1007.0,1012.0,3.0,4387.484375,103954.8717643702,89,2
54,1816.3333333333333,2027.6666666666667,3.0,3067.0537109375,103954.8717643702,96,20
55,114.66666666666667,131.33333333333334,3.0,3654.87890625,103954.8717643702,299,12
55,59.8,184.4,5.0,2987.9208984375,173258.11960728368,335,21
55,1455.6666666666667,350.0,3.0,3741.9130859375,103954.8717643702,401,9
55,134.0,511.0,3.0,2987.9208984375,103954.8717643702,433,2
55,1091.5,824.5,4.0,3067.2880859375,138606.49568582693,162,4
56,238.0,143.25,4.0,3147.7744140625,138606.49568582693,440,1
56,226.5,158.5,4.0,3312.8330078125,138606.49568582693,441,2
