frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
87,1315.8,976.2,10.0,16886.8046875,110795.5052345224,68,18
87,898.5,1009.0,2.0,12189.740234375,22159.101046904478,72,6
87,1177.0,1321.0714285714287,14.0,14355.224609375,155113.70732833134,19,22
88,447.7,532.7,10.0,10792.736328125,110795.5052345224,59,21
88,1315.8333333333333,976.0,6.0,13840.076171875,66477.30314071343,68,18
88,898.0,1009.0,3.0,15058.3046875,33238.65157035671,72,6
88,1177.1666666666667,1320.9166666666667,12.0,14529.34375,132954.60628142685,19,22
89,1287.5,488.5,2.0,10943.251953125,22159.101046904478,2,29
89,447.55555555555554,533.1111111111111,9.0,10792.673828125,99715.95471107015,59,21
89,321.0,799.0,1.0,10493.490234375,11079.550523452239,75,3
89,391.0,934.0,1.0,10493.490234375,11079.550523452239,46,27
89,896.5,1009.0,2.0,12189.3544921875,22159.101046904478,72,6
89,1400.0,1058.0,1.0,10792.673828125,11079.550523452239,38,11
89,1177.2,1321.1,10.0,13001.4921875,110795.5052345224,19,22
90,1125.2857142857142,348.7142857142857,7.0,14705.033203125,77556.85366416567,39,18
90,896.0,1009.0,1.0,11403.2421875,11079.550523452239,72,6
91,1127.0,347.3333333333333,3.0,11557.416015625,33238.65157035671,39,18
91,1500.0,576.0,1.0,12189.3544921875,11079.550523452239,76,1
91,927.8,957.2,5.0,13670.951171875,55397.7526172612,77,7
91,483.0,1103.0,1.0,12189.3544921875,11079.550523452239,57,14
91,532.5,1104.0,2.0,10943.251953125,22159.101046904478,78,2
91,1176.8,1321.5,10.0,11871.41015625,110795.5052345224,19,22
92,1127.0,347.0,1.0,11095.806640625,11079.550523452239,39,18
92,934.0909090909091,957.4545454545455,11.0,13839.796875,121875.05575797462,77,7
93,1620.0,722.0,1.0,10642.587890625,11079.550523452239,44,26
93,390.0,933.0,1.0,10493.490234375,11079.550523452239,46,27
93,926.5,957.0,2.0,11095.806640625,22159.101046904478,77,7
93,1372.0,1071.0,9.0,17840.751953125,99715.95471107015,38,11
94,439.6,719.8,5.0,12349.177734375,55397.7526172612,79,1
94,1135.0,731.4285714285714,7.0,12189.7392578125,77556.85366416567,49,24
94,1399.7272727272727,851.2727272727273,11.0,21068.962890625,121875.05575797462,80,14
94,1007.5,946.5,2.0,11248.900390625,22159.101046904478,81,3
94,425.0,960.0,1.0,11714.3837890625,11079.550523452239,46,27
94,1317.5,973.0,8.0,15959.509765625,88636.40418761791,68,18
94,390.0,1040.5,2.0,12029.806640625,22159.101046904478,82,10
94,1376.5,1070.0,2.0,11248.900390625,22159.101046904478,38,11
95,978.0,592.0,1.0,10942.8828125,11079.550523452239,83,19
95,513.0,655.0,1.0,10493.41015625,11079.550523452239,84,4
95,1402.5,849.5,6.0,14705.4130859375,66477.30314071343,80,14
95,388.5,933.0,2.0,10642.736328125,22159.101046904478,46,27
95,1009.0,943.0,1.0,10493.41015625,11079.550523452239,81,3
95,930.4285714285714,956.2857142857143,7.0,12029.98046875,77556.85366416567,77,7
95,1318.8,970.8,5.0,11871.693359375,55397.7526172612,68,18
95,390.0,1040.0,1.0,11096.19140625,11079.550523452239,82,10
95,533.0,1075.0,1.0,12189.759765625,11079.550523452239,78,2
96,978.5,592.5,2.0,10792.673828125,22159.101046904478,83,19
96,1305.2,724.8,5.0,11095.806640625,55397.7526172612,73,4
96,932.5,956.0,2.0,11095.806640625,22159.101046904478,77,7
96,1371.5,1071.0,2.0,11248.853515625,22159.101046904478,38,11
96,24.0,1152.0,1.0,10493.490234375,11079.550523452239,31,19
97,776.0,836.0,1.0,10493.65234375,11079.550523452239,8,5
98,1123.0,577.0,1.0,11557.416015625,11079.550523452239,4,15
98,889.0,951.0,1.0,11095.806640625,11079.550523452239,85,2
98,1176.1818181818182,1320.2727272727273,11.0,15058.251953125,121875.05575797462,19,22
99,437.0,525.0,1.0,10792.673828125,11079.550523452239,59,21
99,886.4,950.6,5.0,12029.888671875,55397.7526172612,85,2
99,931.75,953.8888888888889,36.0,18425.787109375,398863.8188442806,77,7
99,474.0,1102.0,1.0,10943.251953125,11079.550523452239,57,14
99,1176.125,1320.25,8.0,13839.796875,88636.40418761791,19,22
100,438.0,526.0,1.0,10493.490234375,11079.550523452239,59,21
100,1403.121212121212,848.1515151515151,33.0,21279.873046875,365625.1672739239,80,14
100,474.0,1103.5,4.0,12189.3544921875,44318.202093808955,57,14
100,1176.0,1320.8,5.0,12673.6748046875,55397.7526172612,19,22
101,437.5,524.0,2.0,10493.41015625,22159.101046904478,59,21
101,323.3333333333333,797.3333333333334,3.0,10642.736328125,33238.65157035671,75,3
101,937.75,954.375,8.0,11403.306640625,88636.40418761791,77,7
101,473.0,1104.0,1.0,10493.41015625,11079.550523452239,57,14
102,1280.0,484.5,2.0,12189.3544921875,22159.101046904478,2,29
103,1385.4,1066.4,5.0,14010.072265625,55397.7526172612,38,11
104,1408.8,592.2,5.0,21069.0,55397.7526172612,86,1
104,475.0,1105.0,1.0,11403.51953125,11079.550523452239,57,14
105,1280.0,485.0,1.0,10493.65234375,11079.550523452239,2,29
105,1122.0,579.0,1.0,10642.462890625,11079.550523452239,4,15
105,1128.0,1044.0,1.0,12030.033203125,11079.550523452239,87,1
105,473.0,1106.0,1.0,10493.65234375,11079.550523452239,57,14
106,1281.0,484.0,1.0,10493.41015625,11079.550523452239,2,29
106,445.5,533.0,2.0,10642.736328125,22159.101046904478,59,21
106,1350.7407407407406,863.0185185185185,54.0,31847.09765625,598295.7282664209,80,14
106,1375.6666666666667,1069.6666666666667,3.0,11557.6103515625,33238.65157035671,38,11
107,569.5,1043.0,2.0,11871.330078125,22159.101046904478,9,7
107,1375.0,1070.0,1.0,11557.791015625,11079.550523452239,38,11
108,447.5,533.5,2.0,10642.419921875,22159.101046904478,59,21
108,749.5,1017.5,2.0,10642.419921875,22159.101046904478,88,23
108,492.0,1085.0,1.0,10943.296875,11079.550523452239,57,14
108,449.0,1999.0,1.0,34482.1796875,11079.550523452239,89,1
109,1416.0,326.0,1.0,10792.7666015625,11079.550523452239,90,3
109,1068.0,471.0,1.0,13001.033203125,11079.550523452239,91,10
109,1463.0,597.0,1.0,11714.4951171875,11079.550523452239,74,7
110,1532.0,570.0,1.0,11249.1865234375,11079.550523452239,48,7
110,1669.0,785.0,1.0,11557.705078125,11079.550523452239,92,1
110,1376.2857142857142,1068.7142857142858,7.0,13670.564453125,77556.85366416567,38,11
110,1173.044776119403,1324.9850746268658,67.0,19623.990234375,742329.8850713,19,22
111,1069.0,472.0,1.0,12510.0888671875,11079.550523452239,91,10
111,1378.0,1067.5,10.0,12349.2763671875,110795.5052345224,38,11
112,900.0,705.0,1.0,10642.54296875,11079.550523452239,30,6
112,1617.0,722.5,2.0,11096.154296875,22159.101046904478,44,26
112,1380.5,1065.5,2.0,10642.54296875,22159.101046904478,38,11
113,900.0,706.0,1.0,11403.4453125,11079.550523452239,30,6
113,1112.5,732.0,2.0,11095.921875,22159.101046904478,49,24
114,491.0,1098.0,1.0,10493.65234375,11079.550523452239,57,14
114,4.0,1178.5,2.0,10642.462890625,22159.101046904478,31,19
115,900.0,705.0,1.0,10493.732421875,11079.550523452239,30,6
115,4.0,1178.0,1.0,10493.732421875,11079.550523452239,31,19
116,1116.0,575.0,1.0,10642.462890625,11079.550523452239,4,15
116,1114.0,732.0,1.0,10493.65234375,11079.550523452239,49,24
117,1116.0,575.0,1.0,10642.3544921875,11079.550523452239,4,15
117,1112.5,733.0,4.0,12349.2919921875,44318.202093808955,49,24
117,6.2,1172.2,5.0,15058.0732421875,55397.7526172612,31,19
118,1983.0,445.0,1.0,10493.490234375,11079.550523452239,93,4
118,1116.0,575.0,1.0,10943.251953125,11079.550523452239,4,15
118,1114.0,733.0,1.0,10792.673828125,11079.550523452239,49,24
118,1377.268156424581,859.4469273743017,179.0,31587.859375,1983239.5436979507,80,14
118,5.555555555555555,1175.111111111111,9.0,12836.1025390625,99715.95471107015,31,19
119,1413.0,329.5,4.0,14355.220703125,44318.202093808955,90,3
119,4.9,1175.3,10.0,15058.251953125,110795.5052345224,31,19
120,1417.5,331.875,8.0,13334.189453125,88636.40418761791,90,3
120,4.444444444444445,1175.888888888889,9.0,15777.5029296875,99715.95471107015,31,19
121,748.625,1016.25,8.0,11557.791015625,88636.40418761791,88,23
121,4.0,1177.0,9.0,12673.693359375,99715.95471107015,31,19
122,748.125,1016.25,8.0,11095.806640625,88636.40418761791,88,23
122,3.4285714285714284,1179.2857142857142,7.0,11871.41015625,77556.85366416567,31,19
123,1911.0,467.0,1.0,12673.9794921875,11079.550523452239,3,25
123,748.75,1015.75,8.0,11248.900390625,88636.40418761791,88,23
123,3.0,1178.0,5.0,11871.35546875,55397.7526172612,31,19
124,1910.0,466.0,1.0,10642.587890625,11079.550523452239,3,25
124,1458.0,603.0,1.0,11095.806640625,11079.550523452239,74,7
124,748.3333333333334,1015.1111111111111,9.0,11095.806640625,99715.95471107015,88,23
126,1067.5,473.0,2.0,12029.828125,22159.101046904478,91,10
126,1394.0,851.5833333333334,12.0,13001.05859375,132954.60628142685,80,14
126,1348.9545454545455,863.6363636363636,22.0,21705.10546875,243750.11151594925,80,14
127,1068.0,473.5,2.0,11403.328125,22159.101046904478,91,10
128,1068.0,473.5,2.0,14354.955078125,22159.101046904478,91,10
128,1116.0,574.0,1.0,11557.791015625,11079.550523452239,4,15
129,1068.0,473.0,1.0,12673.9794921875,11079.550523452239,91,10
129,1116.0,574.0,1.0,10346.0712890625,11079.550523452239,4,15
129,491.0,681.0,1.0,10493.6640625,11079.550523452239,84,4
