event_id,n_detections,frame_start,frame_end,lifetime_seconds,lifetime_frames,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_area_Mm2,total_area_km2,mean_area_km2,cluster_id
748,13,48,62,150.0,15,298.71153846153845,77.57051282051282,1.703946959260677,3.3680636467365215,295.0,68.5,302.0,82.0,8.0,14.5,871.117431640625,789.4771071213943,0.5689376370296304,0.04376443361766388,568937.6370296304,43764.433617663875,795
750,3,48,50,30.0,3,408.3333333333333,197.66666666666666,0.4714045207910317,1.247219128924647,408.0,196.0,409.0,199.0,2.0,4.0,768.7490234375,768.7166341145834,0.03710356732579816,0.012367855775266055,37103.56732579816,12367.855775266054,797
749,1,48,48,10.0,1,965.0,81.0,0.0,0.0,965.0,81.0,965.0,81.0,1.0,1.0,768.685302734375,768.685302734375,0.012367784726926769,0.012367784726926769,12367.784726926768,12367.784726926768,796
768,1,49,49,10.0,1,65.5,1907.0,0.0,0.0,65.5,1907.0,65.5,1907.0,1.0,1.0,768.715576171875,768.715576171875,0.024735711551692324,0.024735711551692324,24735.711551692326,24735.711551692326,815
769,1,49,49,10.0,1,130.0,1914.0,0.0,0.0,130.0,1914.0,130.0,1914.0,1.0,1.0,768.715576171875,768.715576171875,0.012367855775846162,0.012367855775846162,12367.855775846163,12367.855775846163,816
771,4,49,53,50.0,5,152.25,1963.5,1.6393596310755,1.118033988749895,151.0,1962.0,155.0,1965.0,5.0,4.0,802.1220703125,785.3985595703125,0.04947192044919971,0.012367980112299927,49471.92044919971,12367.980112299927,818
770,3,49,50,20.0,2,628.1666666666666,1922.8333333333333,1.649915822768611,4.731689855526129,627.0,1919.0,630.5,1929.5,4.5,11.5,768.7490234375,768.7378743489584,0.04947163624492186,0.016490545414973953,49471.63624492186,16490.545414973953,817
767,11,49,62,140.0,14,994.9621212121212,1517.1818181818182,2.8983981200096167,4.987587899761892,991.0,1512.0,1001.0,1529.0,11.0,18.0,836.21728515625,780.8999689275569,0.2226291490022624,0.02023901354566022,222629.14900226242,20239.01354566022,814
765,1,49,49,10.0,1,556.0,1115.0,0.0,0.0,556.0,1115.0,556.0,1115.0,1.0,1.0,768.715576171875,768.715576171875,0.012367855775846162,0.012367855775846162,12367.855775846163,12367.855775846163,812
766,1,49,49,10.0,1,986.0,1395.0,0.0,0.0,986.0,1395.0,986.0,1395.0,1.0,1.0,768.715576171875,768.715576171875,0.012367855775846162,0.012367855775846162,12367.855775846163,12367.855775846163,813
759,1,49,49,10.0,1,747.0,24.0,0.0,0.0,747.0,24.0,747.0,24.0,1.0,1.0,768.715576171875,768.715576171875,0.012367855775846162,0.012367855775846162,12367.855775846163,12367.855775846163,806
760,1,49,49,10.0,1,664.0,76.0,0.0,0.0,664.0,76.0,664.0,76.0,1.0,1.0,802.144775390625,802.144775390625,0.012367855775846162,0.012367855775846162,12367.855775846163,12367.855775846163,807
761,4,49,53,50.0,5,1707.75,167.7,0.82915619758885,1.081665382639197,1707.0,166.0,1709.0,169.0,3.0,4.0,906.708740234375,828.4532470703125,0.0989436987929104,0.0247359246982276,98943.6987929104,24735.9246982276,808
763,8,49,56,80.0,8,118.94464285714287,704.2636904761905,1.8267692283077435,2.2565562547723776,115.5,702.3333333333334,121.0,710.0,6.5,8.666666666666629,802.14404296875,781.2403259277344,0.3586757042242397,0.044834463028029965,358675.70422423974,44834.46302802997,810
762,1,49,49,10.0,1,1224.6,656.4,0.0,0.0,1224.6,656.4,1224.6,656.4,1.0,1.0,871.1268310546875,871.1268310546875,0.06183927887923081,0.06183927887923081,61839.27887923081,61839.27887923081,809
764,3,49,51,30.0,3,1185.888888888889,783.5555555555555,0.1571348402636415,0.41573970964154566,1185.6666666666667,783.0,1186.0,784.0,1.3333333333332575,2.0,1479.1328125,1074.7460123697917,0.06183963411414282,0.02061321137138094,61839.63411414282,20613.211371380938,811
758,8,49,53,50.0,5,878.1751965140123,12.969917691957166,4.323546035338378,3.8192397252119044,871.0,8.5,883.0,20.083333333333336,13.0,12.583333333333336,1258.71240234375,892.6175689697266,0.9770711923711222,0.12213389904639027,977071.1923711222,122133.89904639027,805
775,1,50,50,10.0,1,1919.0,707.0,0.0,0.0,1919.0,707.0,1919.0,707.0,1.0,1.0,768.7490234375,768.7490234375,0.012367926823025233,0.012367926823025233,12367.926823025233,12367.926823025233,822
773,1,50,50,10.0,1,336.5,95.0,0.0,0.0,336.5,95.0,336.5,95.0,1.0,1.0,802.121337890625,802.121337890625,0.024735853646050465,0.024735853646050465,24735.853646050466,24735.853646050466,820
776,1,50,50,10.0,1,506.0,722.0,0.0,0.0,506.0,722.0,506.0,722.0,1.0,1.0,768.7490234375,768.7490234375,0.012367926823025233,0.012367926823025233,12367.926823025233,12367.926823025233,823
777,1,50,50,10.0,1,1903.0,730.0,0.0,0.0,1903.0,730.0,1903.0,730.0,1.0,1.0,768.7490234375,768.7490234375,0.012367926823025233,0.012367926823025233,12367.926823025233,12367.926823025233,824
779,4,50,55,60.0,6,647.75,1423.75,1.479019945774904,3.344772040064913,646.0,1420.0,650.0,1428.0,5.0,9.0,802.177734375,777.0972900390625,0.04947234676859741,0.012368086692149352,49472.34676859741,12368.086692149353,826
778,1,50,50,10.0,1,585.0,1298.0,0.0,0.0,585.0,1298.0,585.0,1298.0,1.0,1.0,768.7490234375,768.7490234375,0.012367926823025233,0.012367926823025233,12367.926823025233,12367.926823025233,825
780,1,50,50,10.0,1,161.0,1522.0,0.0,0.0,161.0,1522.0,161.0,1522.0,1.0,1.0,768.7490234375,768.7490234375,0.012367926823025233,0.012367926823025233,12367.926823025233,12367.926823025233,827
781,5,50,54,50.0,5,51.6,1687.4,4.029888335921977,3.8262252939417984,48.0,1684.0,57.0,1693.0,10.0,10.0,768.7490234375,768.7103515625,0.06184034463328485,0.01236806892665697,61840.34463328485,12368.06892665697,828
772,2,50,52,30.0,3,704.25,49.75,0.25,0.25,704.0,49.5,704.5,50.0,1.5,1.5,768.7490234375,768.7257080078125,0.03710392256688118,0.01855196128344059,37103.92256688118,18551.96128344059,819
774,1,50,50,10.0,1,793.0,392.0,0.0,0.0,793.0,392.0,793.0,392.0,1.0,1.0,768.7490234375,768.7490234375,0.012367926823025233,0.012367926823025233,12367.926823025233,12367.926823025233,821
784,1,51,51,10.0,1,688.0,134.0,0.0,0.0,688.0,134.0,688.0,134.0,1.0,1.0,768.722412109375,768.722412109375,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,831
785,2,51,52,20.0,2,1758.5,221.5,0.5,0.5,1758.0,221.0,1759.0,222.0,2.0,2.0,768.722412109375,768.71240234375,0.02473606679005167,0.012368033395025835,24736.06679005167,12368.033395025835,832
787,3,51,54,40.0,4,792.1666666666666,508.6666666666667,1.0274023338281628,0.9428090415820634,791.0,508.0,793.5,510.0,3.5,3.0,768.74267578125,768.7224934895834,0.049472275698373216,0.016490758566124405,49472.27569837322,16490.758566124405,834
786,2,51,52,20.0,2,1593.0,396.25,0.0,0.25,1593.0,396.0,1593.0,396.5,1.0,1.5,1017.57861328125,980.266845703125,0.037104135710882384,0.018552067855441192,37104.13571088239,18552.067855441193,833
789,2,51,53,30.0,3,594.2083333333333,1088.25,0.5416666666666856,1.25,593.6666666666666,1087.0,594.75,1089.5,2.0833333333333712,3.5,802.177734375,785.4500732421875,0.07420841355098495,0.037104206775492476,74208.41355098496,37104.20677549248,836
790,1,51,51,10.0,1,1936.0,1165.0,0.0,0.0,1936.0,1165.0,1936.0,1165.0,1.0,1.0,768.722412109375,768.722412109375,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,837
791,22,51,67,170.0,17,1461.3545454545454,1307.4704545454545,4.042511413807285,5.163026410215263,1457.0,1298.0,1468.0,1313.0,12.0,16.0,906.6881103515625,804.1414961381392,0.7050134700982978,0.032046066822649905,705013.4700982978,32046.066822649904,838
783,2,51,52,20.0,2,275.5,78.5,0.5,1.5,275.0,77.0,276.0,80.0,2.0,4.0,768.722412109375,768.71240234375,0.02473606679005167,0.012368033395025835,24736.06679005167,12368.033395025835,830
799,3,51,54,40.0,4,657.0,1979.0,1.632993161855452,1.4142135623730951,655.0,1978.0,659.0,1981.0,5.0,4.0,768.74267578125,768.7224934895834,0.037104277829152266,0.012368092609717421,37104.27782915226,12368.092609717422,846
793,1,51,51,10.0,1,887.0,1445.0,0.0,0.0,887.0,1445.0,887.0,1445.0,1.0,1.0,768.722412109375,768.722412109375,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,840
795,1,51,51,10.0,1,1020.0,1490.0,0.0,0.0,1020.0,1490.0,1020.0,1490.0,1.0,1.0,802.1220703125,802.1220703125,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,842
794,1,51,51,10.0,1,1022.0,1476.0,0.0,0.0,1022.0,1476.0,1022.0,1476.0,1.0,1.0,768.722412109375,768.722412109375,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,841
796,1,51,51,10.0,1,1231.0,1658.0,0.0,0.0,1231.0,1658.0,1231.0,1658.0,1.0,1.0,768.722412109375,768.722412109375,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,843
797,7,51,56,60.0,6,389.2331240188383,1761.2087912087914,2.9783924896273057,1.0287205207996335,383.5,1759.5,394.0,1762.5,11.5,4.0,871.18505859375,812.3026646205357,0.44525154708682707,0.06360736386954673,445251.54708682705,63607.36386954672,844
798,8,51,59,90.0,9,640.3145833333333,1946.4208333333333,0.9123168575725837,1.3957213885458717,638.75,1944.5,641.5,1948.0,3.75,4.5,802.1314697265625,777.0639495849609,0.30920875785083196,0.038651094731353995,309208.75785083196,38651.094731353995,845
788,2,51,52,20.0,2,104.83333333333334,881.1666666666667,0.3333333333333357,0.3333333333333144,104.5,880.8333333333334,105.16666666666667,881.5,1.6666666666666714,1.6666666666666288,979.931640625,874.3170166015625,0.19788825011397437,0.09894412505698719,197888.25011397438,98944.12505698719,835
792,1,51,51,10.0,1,1827.0,1391.0,0.0,0.0,1827.0,1391.0,1827.0,1391.0,1.0,1.0,768.722412109375,768.722412109375,0.01236799786922096,0.01236799786922096,12367.997869220959,12367.997869220959,839
782,1,51,51,10.0,1,295.0,55.5,0.0,0.0,295.0,55.5,295.0,55.5,1.0,1.0,768.722412109375,768.722412109375,0.02473599573844192,0.02473599573844192,24735.995738441918,24735.995738441918,829
803,3,52,54,30.0,3,823.6666666666666,456.6666666666667,0.4714045207910317,3.8586123009300755,823.0,453.0,824.0,462.0,2.0,10.0,768.74267578125,768.6934407552084,0.03710441994103866,0.012368139980346221,37104.419941038665,12368.13998034622,850
800,7,52,60,90.0,9,406.75714285714287,2.773809523809524,1.3720236804049084,1.442491702896474,404.8,1.1666666666666667,408.5,5.25,4.699999999999989,5.083333333333333,906.662353515625,822.5499790736607,0.3215746950253676,0.04593924214648109,321574.6950253676,45939.24214648109,847
805,1,52,52,10.0,1,498.0,767.0,0.0,0.0,498.0,767.0,498.0,767.0,1.0,1.0,1973.29833984375,1973.29833984375,0.012368068920830711,0.012368068920830711,12368.068920830712,12368.068920830712,852
806,1,52,52,10.0,1,262.6666666666667,812.3333333333334,0.0,0.0,262.6666666666667,812.3333333333334,262.6666666666667,812.3333333333334,1.0,1.0,942.955078125,942.955078125,0.03710420676249213,0.03710420676249213,37104.20676249213,37104.20676249213,853
807,1,52,52,10.0,1,110.2,867.2,0.0,0.0,110.2,867.2,110.2,867.2,1.0,1.0,836.2823486328125,836.2823486328125,0.06184034460415356,0.06184034460415356,61840.34460415356,61840.34460415356,854
801,2,52,53,20.0,2,469.75,82.75,0.25,0.75,469.5,82.0,470.0,83.5,1.5,2.5,871.18505859375,836.66455078125,0.07420855564553756,0.03710427782276878,74208.55564553756,37104.27782276878,848
815,1,52,52,10.0,1,971.0,1930.0,0.0,0.0,971.0,1930.0,971.0,1930.0,1.0,1.0,768.702392578125,768.702392578125,0.012368068920830711,0.012368068920830711,12368.068920830712,12368.068920830712,862
809,1,52,52,10.0,1,1924.0,1167.0,0.0,0.0,1924.0,1167.0,1924.0,1167.0,1.0,1.0,768.702392578125,768.702392578125,0.012368068920830711,0.012368068920830711,12368.068920830712,12368.068920830712,856
811,2,52,54,30.0,3,732.5,1427.75,1.5,1.75,731.0,1426.0,734.0,1429.5,4.0,4.5,768.74267578125,768.7225341796875,0.037104348880762014,0.018552174440381007,37104.348880762016,18552.174440381008,858
810,4,52,54,30.0,3,504.9,1287.9,2.4351591323771786,0.7280109889280613,502.6,1287.0,509.0,1289.0,7.399999999999977,3.0,979.84912109375,855.98583984375,0.0989450487862988,0.0247362621965747,98945.0487862988,24736.2621965747,857
812,1,52,52,10.0,1,1187.0,1752.0,0.0,0.0,1187.0,1752.0,1187.0,1752.0,1.0,1.0,768.702392578125,768.702392578125,0.012368068920830711,0.012368068920830711,12368.068920830712,12368.068920830712,859
813,76,52,71,200.0,20,164.20985840838682,1920.464238628626,10.958306788484144,16.46468098639141,131.0,1896.0,176.0,1952.0,46.0,57.0,836.24365234375,775.7462816740338,4.428021729978162,0.05826344381550213,4428021.729978162,58263.44381550213,860
814,1,52,52,10.0,1,904.0,1922.0,0.0,0.0,904.0,1922.0,904.0,1922.0,1.0,1.0,768.702392578125,768.702392578125,0.012368068920830711,0.012368068920830711,12368.068920830712,12368.068920830712,861
802,1,52,52,10.0,1,853.829268292683,283.8292682926829,0.0,0.0,853.829268292683,283.8292682926829,853.829268292683,283.8292682926829,1.0,1.0,1134.9349365234375,1134.9349365234375,0.5070908257540592,0.5070908257540592,507090.8257540592,507090.8257540592,849
808,17,52,63,120.0,12,73.83099376114082,973.6133838383839,5.540431316239128,2.0464680337990133,60.9375,971.0,79.0,978.0,19.0625,8.0,979.96630859375,837.4349724264706,1.286334595357484,0.07566674090338142,1286334.595357484,75666.74090338142,855
804,8,52,60,90.0,9,1233.1458333333335,620.6979166666667,1.5216892568604135,2.156199677351591,1230.6666666666667,618.0,1236.0,625.0,6.3333333333332575,8.0,906.729248046875,837.4169616699219,0.2844721937122884,0.03555902421403605,284472.1937122884,35559.02421403605,851
819,1,53,53,10.0,1,174.0,137.0,0.0,0.0,174.0,137.0,174.0,137.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,866
816,2,53,54,20.0,2,378.0,15.5,0.0,0.5,378.0,15.0,378.0,16.0,1.0,2.0,768.74267578125,768.68896484375,0.02473635102020795,0.012368175510103975,24736.35102020795,12368.175510103974,863
821,1,53,53,10.0,1,892.0,276.0,0.0,0.0,892.0,276.0,892.0,276.0,1.0,1.0,942.9873046875,942.9873046875,0.03710441994332207,0.03710441994332207,37104.41994332207,37104.41994332207,868
822,1,53,53,10.0,1,836.0,528.0,0.0,0.0,836.0,528.0,836.0,528.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,869
823,1,53,53,10.0,1,460.0,605.0,0.0,0.0,460.0,605.0,460.0,605.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,870
817,7,53,60,80.0,8,842.0714285714286,110.40476190476191,2.1116779284420693,4.4381616590165605,839.0,104.0,845.5,118.0,7.5,15.0,802.119140625,773.4778180803571,0.14842045106774646,0.021202921581106638,148420.45106774644,21202.92158110664,864
832,1,53,53,10.0,1,115.0,1917.0,0.0,0.0,115.0,1917.0,115.0,1917.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,879
833,1,53,53,10.0,1,373.0,1987.0,0.0,0.0,373.0,1987.0,373.0,1987.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,880
835,1,53,53,10.0,1,770.0,2024.0,0.0,0.0,770.0,2024.0,770.0,2024.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,882
834,3,53,55,30.0,3,1310.0,2018.2666666666667,0.816496580927726,1.9938795238317724,1309.0,2016.3,1311.0,2021.0,3.0,5.7000000000000455,871.18505859375,802.8892415364584,0.11131354406008918,0.03710451468669639,111313.54406008919,37104.51468669639,881
836,9,53,62,100.0,10,1462.4159035409036,2046.7629731379732,2.749672452235247,0.33896833483980104,1459.375,2046.0,1469.5,2047.0,11.125,2.0,1868.783935546875,1174.2005479600693,0.5689543362686582,0.06321714847429535,568954.3362686582,63217.148474295354,883
829,1,53,53,10.0,1,2042.0,1077.0,0.0,0.0,2042.0,1077.0,2042.0,1077.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,876
831,1,53,53,10.0,1,557.0,1295.0,0.0,0.0,557.0,1295.0,557.0,1295.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,878
818,1,53,53,10.0,1,363.0,116.0,0.0,0.0,363.0,116.0,363.0,116.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,865
824,1,53,53,10.0,1,1316.0,756.0,0.0,0.0,1316.0,756.0,1316.0,756.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,871
825,5,53,57,50.0,5,1298.432,798.1085,3.089740442173105,1.3609147658835987,1295.0,796.0,1303.0,799.48,9.0,4.480000000000018,1479.079833984375,1040.4856201171874,0.531837053865671,0.1063674107731342,531837.053865671,106367.41077313421,872
827,1,53,53,10.0,1,100.25,1026.5,0.0,0.0,100.25,1026.5,100.25,1026.5,1.0,1.0,1216.74462890625,1216.74462890625,0.09894511984885886,0.09894511984885886,98945.11984885886,98945.11984885886,874
826,1,53,53,10.0,1,525.0,821.0,0.0,0.0,525.0,821.0,525.0,821.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,873
828,1,53,53,10.0,1,2017.5,1064.0,0.0,0.0,2017.5,1064.0,2017.5,1064.0,1.0,1.0,768.63525390625,768.63525390625,0.024736279962214714,0.024736279962214714,24736.279962214714,24736.279962214714,875
820,1,53,53,10.0,1,1492.0,163.0,0.0,0.0,1492.0,163.0,1492.0,163.0,1.0,1.0,768.63525390625,768.63525390625,0.012368139981107357,0.012368139981107357,12368.139981107357,12368.139981107357,867
830,2,53,55,30.0,3,1963.5,1252.0,0.5,2.0,1963.0,1250.0,1964.0,1254.0,2.0,5.0,768.739990234375,768.6876220703125,0.024736422076351218,0.012368211038175609,24736.422076351217,12368.211038175608,877
837,1,54,54,10.0,1,475.0,8.0,0.0,0.0,475.0,8.0,475.0,8.0,1.0,1.0,768.74267578125,768.74267578125,0.012368211039100591,0.012368211039100591,12368.211039100592,12368.211039100592,884
838,2,54,57,40.0,4,340.5,356.0,1.5,1.0,339.0,355.0,342.0,357.0,4.0,3.0,768.74267578125,768.7236328125,0.024736635253875774,0.012368317626937887,24736.635253875775,12368.317626937887,885
839,1,54,54,10.0,1,445.0,628.0,0.0,0.0,445.0,628.0,445.0,628.0,1.0,1.0,768.74267578125,768.74267578125,0.012368211039100591,0.012368211039100591,12368.211039100592,12368.211039100592,886
841,2,54,57,40.0,4,328.0,891.0,3.0,1.0,325.0,890.0,331.0,892.0,7.0,3.0,768.74267578125,768.7236328125,0.024736635253875774,0.012368317626937887,24736.635253875775,12368.317626937887,888
840,25,54,76,230.0,23,973.307378874995,841.6202868356273,2.2848197436468576,2.7948176726661575,970.2631578947369,836.5,978.4285714285714,848.0,9.165413533834567,12.5,1572.27587890625,1029.43470703125,4.094072857441668,0.1637629142976667,4094072.8574416675,163762.91429766672,887
842,2,54,58,50.0,5,993.5,1499.5,0.5,1.5,993.0,1498.0,994.0,1501.0,2.0,4.0,768.74267578125,768.685302734375,0.024736706311841383,0.012368353155920692,24736.706311841383,12368.353155920691,889
843,1,55,55,10.0,1,2022.0,47.0,0.0,0.0,2022.0,47.0,2022.0,47.0,1.0,1.0,802.0888671875,802.0888671875,0.012368282095243861,0.012368282095243861,12368.282095243861,12368.282095243861,890
845,2,55,57,30.0,3,336.1,70.1,0.09999999999999432,0.10000000000000142,336.0,70.0,336.2,70.2,1.1999999999999886,1.2000000000000028,979.9317626953125,943.2897338867188,0.09894668312054486,0.04947334156027243,98946.68312054485,49473.34156027243,892
844,1,55,55,10.0,1,695.0,53.0,0.0,0.0,695.0,53.0,695.0,53.0,1.0,1.0,768.739990234375,768.739990234375,0.012368282095243861,0.012368282095243861,12368.282095243861,12368.282095243861,891
847,1,55,55,10.0,1,1273.3333333333333,793.6666666666666,0.0,0.0,1273.3333333333333,793.6666666666666,1273.3333333333333,793.6666666666666,1.0,1.0,802.0888671875,802.0888671875,0.03710484628573158,0.03710484628573158,37104.84628573158,37104.84628573158,894
846,1,55,55,10.0,1,852.8333333333334,184.0,0.0,0.0,852.8333333333334,184.0,852.8333333333334,184.0,1.0,1.0,802.0888671875,802.0888671875,0.07420969257146316,0.07420969257146316,74209.69257146317,74209.69257146317,893
852,1,55,55,10.0,1,26.0,1786.0,0.0,0.0,26.0,1786.0,26.0,1786.0,1.0,1.0,768.739990234375,768.739990234375,0.012368282095243861,0.012368282095243861,12368.282095243861,12368.282095243861,899
854,24,55,68,140.0,14,1282.8805826118326,1855.0262806637809,8.637269589978212,2.4604676066348703,1271.0,1852.0,1298.0,1862.0,28.0,11.0,871.15380859375,785.6204121907552,1.2368971441363645,0.05153738100568186,1236897.1441363646,51537.381005681855,901
849,2,55,57,30.0,3,945.6666666666666,1463.0,2.3333333333333712,3.0,943.3333333333333,1460.0,948.0,1466.0,5.6666666666667425,7.0,802.0888671875,785.396728515625,0.06184155259575062,0.03092077629787531,61841.552595750625,30920.776297875313,896
850,20,55,68,140.0,14,168.57645141895142,1521.7462698412699,4.18819166513872,2.0501902937568395,161.75,1518.0,177.0,1524.5,16.25,7.5,1433.601318359375,906.1603759765625,1.5708208603283635,0.07854104301641818,1570820.8603283635,78541.04301641817,897
848,1,55,55,10.0,1,29.0,1293.0,0.0,0.0,29.0,1293.0,29.0,1293.0,1.0,1.0,871.09765625,871.09765625,0.012368282095243861,0.012368282095243861,12368.282095243861,12368.282095243861,895
853,1,55,55,10.0,1,1310.0,1853.0,0.0,0.0,1310.0,1853.0,1310.0,1853.0,1.0,1.0,768.739990234375,768.739990234375,0.012368282095243861,0.012368282095243861,12368.282095243861,12368.282095243861,900
851,2,55,58,40.0,4,3.0,1662.0,1.0,4.0,2.0,1658.0,4.0,1666.0,3.0,9.0,768.739990234375,768.6839599609375,0.024736777367984655,0.012368388683992327,24736.777367984654,12368.388683992327,898
862,9,56,59,40.0,4,1926.2376543209878,730.929012345679,4.019907404445277,8.609927349051903,1921.0,716.0,1934.0,740.0,14.0,25.0,802.099609375,772.3885633680555,0.29684331810348213,0.0329825909003869,296843.31810348213,32982.5909003869,909
861,38,56,84,290.0,29,1236.2845432235354,638.2699704136767,2.2629610630431944,10.595859850180421,1231.6666666666667,617.0,1240.0,650.0,9.333333333333258,34.0,1175.4912109375,895.3869596782483,6.246709734581144,0.16438709827845116,6246709.7345811445,164387.09827845116,908
860,1,56,56,10.0,1,511.5,617.0,0.0,0.0,511.5,617.0,511.5,617.0,1.0,1.0,768.685302734375,768.685302734375,0.02473670630731606,0.02473670630731606,24736.706307316057,24736.706307316057,907
859,22,56,69,140.0,14,780.3898609723609,477.31511821511816,4.715499477949006,3.4577503409345796,771.0933333333332,470.0,788.0,483.4,17.90666666666675,14.399999999999977,942.91845703125,802.6717362837358,1.0513430639040053,0.047788321086545696,1051343.0639040053,47788.32108654569,906
866,1,56,56,10.0,1,730.0,1313.0,0.0,0.0,730.0,1313.0,730.0,1313.0,1.0,1.0,768.685302734375,768.685302734375,0.01236835315365803,0.01236835315365803,12368.353153658029,12368.353153658029,913
865,11,56,67,120.0,12,558.9675324675325,1029.3208874458874,1.0341779782165093,1.88186394726239,557.0,1025.6666666666667,561.0,1033.2380952380952,5.0,8.571428571428442,802.17919921875,783.8945978338069,0.47001568394453874,0.04272869854041261,470015.68394453876,42728.69854041261,912
864,2,56,57,20.0,2,624.5,1002.6666666666667,0.5,0.3333333333333144,624.0,1002.3333333333334,625.0,1003.0,2.0,1.6666666666666288,802.1314697265625,785.4083862304688,0.04947348367574927,0.024736741837874634,49473.48367574927,24736.741837874633,911
863,2,56,59,40.0,4,1303.0,744.5,1.0,0.5,1302.0,744.0,1304.0,745.0,3.0,2.0,768.810546875,768.7479248046875,0.024736919494658637,0.012368459747329318,24736.919494658636,12368.459747329318,910
867,21,56,68,130.0,13,1547.2545351473923,1712.4298941798943,2.4044004863857498,8.558246240159447,1542.25,1701.4444444444443,1550.75,1728.5,9.5,28.055555555555657,979.95166015625,801.2858072916666,1.2492426832761705,0.059487746822674784,1249242.6832761704,59487.74682267478,914
868,1,56,56,10.0,1,1246.0,1711.0,0.0,0.0,1246.0,1711.0,1246.0,1711.0,1.0,1.0,768.685302734375,768.685302734375,0.01236835315365803,0.01236835315365803,12368.353153658029,12368.353153658029,915
869,5,56,63,80.0,8,1190.0,1752.9,1.8973665961010275,1.2000000000000002,1188.0,1751.5,1193.0,1755.0,6.0,4.5,768.7138671875,768.684423828125,0.0742119666094199,0.014842393321883978,74211.96660941989,14842.39332188398,916
855,1,56,56,10.0,1,1457.0,141.5,0.0,0.0,1457.0,141.5,1457.0,141.5,1.0,1.0,768.685302734375,768.685302734375,0.02473670630731606,0.02473670630731606,24736.706307316057,24736.706307316057,902
857,1,56,56,10.0,1,1807.0,240.0,0.0,0.0,1807.0,240.0,1807.0,240.0,1.0,1.0,802.119140625,802.119140625,0.01236835315365803,0.01236835315365803,12368.353153658029,12368.353153658029,904
856,8,56,60,50.0,5,538.5,144.46875,6.154830984230554,1.2678842147232696,529.0,142.0,546.0,146.0,18.0,5.0,906.578125,798.5476989746094,0.3339500120181804,0.04174375150227255,333950.0120181804,41743.75150227255,903
858,4,56,58,30.0,3,861.1875,264.03125,3.415840855484927,4.883306225038524,857.0,259.625,866.25,272.0,10.25,13.375,979.96630859375,864.0205993652344,0.3339483775304221,0.08348709438260553,333948.3775304221,83487.09438260553,905
883,1,57,57,10.0,1,0.0,1878.0,0.0,0.0,0.0,1878.0,0.0,1878.0,1.0,1.0,768.70458984375,768.70458984375,0.012368424214775181,0.012368424214775181,12368.424214775181,12368.424214775181,930
886,28,57,70,140.0,14,776.2744985173557,2032.8721273765916,4.589535182729881,11.738206755600292,771.0714285714286,2009.0,788.0,2046.5,17.928571428571445,38.5,871.109375,791.5087236676898,1.5461006415496648,0.05521788005534517,1546100.6415496648,55217.88005534517,933
881,3,57,62,60.0,6,539.6666666666666,1542.3333333333333,0.4714045207910317,0.4714045207910317,539.0,1542.0,540.0,1543.0,2.0,2.0,802.052734375,779.8084309895834,0.03710591223237493,0.012368637410791644,37105.91223237493,12368.637410791644,928
880,1,57,57,10.0,1,2032.0,1533.0,0.0,0.0,2032.0,1533.0,2032.0,1533.0,1.0,1.0,836.2301025390625,836.2301025390625,0.012368424214775181,0.012368424214775181,12368.424214775181,12368.424214775181,927
879,3,57,59,30.0,3,1646.1222222222223,1403.6055555555556,0.3446236093170994,0.6749942843837039,1645.6666666666667,1402.75,1646.5,1404.4,1.8333333333332575,2.650000000000091,871.18359375,848.1631266276041,0.1484218011878409,0.0494739337292803,148421.8011878409,49473.9337292803,926
