track_id,first_frame,last_frame,lifespan_frames,n_detections,detection_rate,mean_x,mean_y,mean_area_px,mean_intensity,max_intensity,mean_area_km2,lifespan_seconds
15204,74,78,5,5,1.0,1310.3004761904763,84.20619047619047,5.2,2249.3103515625,2388.4482421875,180188.444391575,0.25
15210,74,76,3,2,0.6666666666666666,1850.4910714285716,151.36607142857144,7.5,2146.7958984375,2180.318359375,259887.17941092548,0.15
15218,74,79,6,4,0.6666666666666666,1887.2589285714284,229.83214285714286,10.5,2180.991455078125,2316.9775390625,363842.0511752957,0.3
15220,74,78,5,3,0.6,192.61666666666667,169.18333333333334,4.666666666666667,2158.0107421875,2180.396484375,161707.57830013143,0.25
15222,74,76,3,3,1.0,1867.8555555555556,316.5,5.333333333333333,2272.970703125,2388.2265625,184808.6609144359,0.15
15224,74,76,3,3,1.0,1806.0820512820512,313.8294871794872,8.666666666666666,2248.7652994791665,2316.9775390625,300314.07398595836,0.15
15232,74,76,3,2,0.6666666666666666,1636.2285714285713,409.01428571428573,9.5,2180.96044921875,2248.6474609375,329190.427253839,0.15
15234,74,76,3,3,1.0,1445.8999999999999,347.2166666666667,4.333333333333333,2113.255859375,2113.3642578125,150157.03699297918,0.15
15238,74,76,3,2,0.6666666666666666,1266.9134615384614,425.7019230769231,8.5,2148.0029296875,2248.6787109375,294538.80333238223,0.15
15241,74,88,15,11,0.7333333333333333,1699.7548461514407,381.92350245643587,10.454545454545455,2206.6672141335225,2531.8369140625,362266.9773606841,0.75
15242,74,78,5,5,1.0,1706.1616666666664,379.0466666666666,7.6,2194.3205078125,2248.8125,263352.3418030712,0.25
15250,74,76,3,2,0.6666666666666666,1488.090909090909,398.72727272727275,8.0,2113.31884765625,2113.3642578125,277212.99137165386,0.15
15256,74,76,3,3,1.0,34.75,438.9166666666667,4.666666666666667,2135.5738932291665,2180.318359375,161707.5783001314,0.15
15258,74,78,5,3,0.6,1472.8777777777777,497.9555555555556,5.666666666666667,2113.25,2113.3642578125,196359.20222158814,0.25
15259,74,76,3,2,0.6666666666666666,1271.125,424.125,4.0,2113.31884765625,2113.3642578125,138606.49568582693,0.15
15266,74,76,3,2,0.6666666666666666,1495.9382352941177,485.9852941176471,13.5,2214.49853515625,2248.6787109375,467796.9229396659,0.15
15280,74,76,3,2,0.6666666666666666,1454.3333333333335,496.55555555555554,15.0,2180.412109375,2180.505859375,519774.35882185097,0.15
15283,74,76,3,3,1.0,774.6428571428572,488.4603174603175,18.666666666666668,2295.3294270833335,2388.3154296875,646830.3132005256,0.15
15285,74,79,6,4,0.6666666666666666,1639.2958664898322,562.2857537577365,14.5,2197.408447265625,2248.6474609375,502448.5468611226,0.3
15289,74,76,3,3,1.0,1597.2103645147124,661.070597277119,22.666666666666668,2295.1832682291665,2388.05859375,785436.8088863526,0.15
15293,74,76,3,2,0.6666666666666666,1417.0,698.75,5.0,2461.25244140625,2605.52734375,173258.11960728368,0.15
15296,74,78,5,3,0.6,1457.9609279609278,690.0850630850631,12.666666666666666,2272.8681640625,2388.05859375,438920.5696717853,0.25
15300,74,83,10,7,0.7,1639.900680272109,565.3397959183674,5.571428571428571,2170.947684151786,2248.8125,193059.0475624018,0.5
15302,74,76,3,2,0.6666666666666666,1592.1,657.675,4.5,2113.31884765625,2113.3642578125,155932.3076465553,0.15
15308,74,76,3,3,1.0,889.9047619047619,687.8571428571428,10.0,2271.59375,2317.3212890625,346516.2392145673,0.15
15309,74,112,39,28,0.717948717948718,1593.4277505858806,680.7209778551648,9.964285714285714,2185.8104945591517,2317.3544921875,345278.6812173724,1.95
15313,74,81,8,6,0.75,1385.1527930402929,714.1287087912089,9.666666666666666,2376.9493815104165,2459.5654296875,334965.69790741504,0.4
15318,74,76,3,3,1.0,1238.7472222222223,783.6277777777777,6.333333333333333,2341.6546223958335,2388.2265625,219460.28483589264,0.15
15319,74,76,3,3,1.0,1186.3670033670035,768.4882154882154,10.333333333333334,2532.7122395833335,2679.2626953125,358066.78052171954,0.15
15322,74,81,8,5,0.625,993.879365079365,930.9682539682541,6.0,2290.855078125,2388.4482421875,207909.7435287404,0.4
15328,74,81,8,5,0.625,920.0,877.2666666666668,4.4,2347.467578125,2605.4296875,152467.14525440964,0.4
15333,74,76,3,2,0.6666666666666666,572.3363636363636,1264.3090909090909,8.0,2113.91650390625,2180.505859375,277212.99137165386,0.15
15336,74,77,4,4,1.0,750.5138888888889,1249.6597222222222,6.75,2300.780029296875,2388.3154296875,233898.46146983295,0.2
15337,74,76,3,3,1.0,1123.4166666666667,990.35,4.666666666666667,2203.0895182291665,2248.6787109375,161707.57830013143,0.15
15350,75,80,6,5,0.8333333333333334,1180.9115970515327,54.33362481880632,34.0,2431.7791015625,2605.7255859375,1178155.213329529,0.3
15366,75,89,15,10,0.6666666666666666,1934.9912698412695,325.17380952380955,6.5,2277.065380859375,2459.5654296875,225235.55548946877,0.75
15371,75,83,9,6,0.6666666666666666,1447.4875,390.55972222222226,5.833333333333333,2203.9557291666665,2317.3544921875,202134.47287516433,0.45
15377,75,79,5,3,0.6,1252.3980435314259,415.5146490584495,27.0,2203.6705729166665,2248.8349609375,935593.8458793318,0.25
15378,75,77,3,2,0.6666666666666666,1475.275,409.125,7.0,2146.740234375,2180.3505859375,242561.36745019714,0.15
15389,75,79,5,3,0.6,29.316827697262482,438.4472624798712,15.0,2226.4658203125,2317.3544921875,519774.358821851,0.25
15391,75,87,13,8,0.6153846153846154,626.0531862745098,447.24569716775596,13.875,2197.5780639648438,2248.734375,480791.2819102121,0.65
15405,75,77,3,3,1.0,1462.4166666666667,498.9166666666667,4.0,2157.9954427083335,2180.505859375,138606.49568582693,0.15
15412,75,79,5,3,0.6,1449.7142857142856,519.3928571428572,6.0,2203.1051432291665,2248.6474609375,207909.7435287404,0.25
15417,75,77,3,2,0.6666666666666666,1388.857142857143,527.2857142857142,10.5,2180.31103515625,2180.3505859375,363842.05117529567,0.15
15418,75,85,11,8,0.7272727272727273,1804.8812993864653,525.8253984303481,20.75,2372.1114501953125,2605.552734375,719021.1963702273,0.55
15422,75,77,3,3,1.0,1421.2314814814815,541.7203703703703,6.0,2135.5582682291665,2180.505859375,207909.7435287404,0.15
15442,75,85,11,9,0.8181818181818182,1327.7732096766579,659.1223405798119,14.11111111111111,2241.896918402778,2459.3740234375,488972.9153361117,0.55
15448,75,77,3,2,0.6666666666666666,1589.375,669.75,4.0,2113.08447265625,2113.1298828125,138606.49568582693,0.15
15452,75,79,5,5,1.0,1313.5765151515152,692.5727272727273,8.2,2375.9841796875,2605.8212890625,284143.31615594524,0.25
15463,75,77,3,2,0.6666666666666666,1228.125,826.375,4.0,2318.63037109375,2388.4482421875,138606.49568582693,0.15
15472,75,77,3,2,0.6666666666666666,1264.732142857143,920.875,9.0,2317.349609375,2317.3544921875,311864.6152931106,0.15
15476,75,80,6,5,0.8333333333333334,1285.1088095238094,966.4169047619047,8.4,2140.1494140625,2180.505859375,291073.64094023657,0.3
15477,75,83,9,7,0.7777777777777778,678.1400010703582,971.8971885257599,12.142857142857142,2574.1376953125,2679.263671875,420769.71904626035,0.45
15487,75,77,3,2,0.6666666666666666,5.7,1067.3,5.0,2215.19677734375,2317.3544921875,173258.11960728368,0.15
15492,75,77,3,2,0.6666666666666666,758.0,1169.125,4.0,2113.08447265625,2113.1298828125,138606.49568582693,0.15
15495,75,89,15,11,0.7333333333333333,768.9295870795871,1173.9146575646575,8.454545454545455,2255.293545809659,2388.2548828125,292963.7295177706,0.75
15502,75,82,8,7,0.875,682.2392857142858,1275.0826530612246,6.428571428571429,2229.2098214285716,2317.3212890625,222760.43949507902,0.4
15503,75,78,4,3,0.75,1790.625,325.1666666666667,5.333333333333333,2180.3912760416665,2180.505859375,184808.6609144359,0.2
15508,75,77,3,2,0.6666666666666666,1870.2,223.65,4.5,2146.6552734375,2180.271484375,155932.3076465553,0.15
15511,75,85,11,10,0.9090909090909091,1217.8396825396826,115.04249458874457,8.8,2297.5232421875,2459.5986328125,304934.2905088193,0.55
15513,75,79,5,4,0.8,1221.55,75.675,4.25,2096.769287109375,2113.3466796875,147269.40166619112,0.25
15521,75,77,3,2,0.6666666666666666,1423.875,140.575,7.0,2146.6552734375,2180.271484375,242561.36745019714,0.15
15528,75,80,6,5,0.8333333333333334,1416.4900000000002,165.15,4.6,2221.426953125,2317.3212890625,159397.470038701,0.3
15534,75,82,8,5,0.625,1808.778787878788,293.50101010101014,8.4,2194.284765625,2317.3544921875,291073.64094023657,0.4
15536,75,78,4,3,0.75,1465.9551282051282,218.31410256410254,8.333333333333334,2113.25,2113.3466796875,288763.53267880616,0.2
15544,75,77,3,3,1.0,1282.875,22.041666666666668,6.0,2135.5846354166665,2180.3505859375,207909.7435287404,0.15
15546,76,80,5,3,0.6,105.20833333333333,364.00595238095235,6.333333333333333,2158.859375,2248.6787109375,219460.28483589264,0.25
15551,76,85,10,8,0.8,1811.7291666666667,298.37638888888887,5.25,2241.3167724609375,2388.2783203125,181921.02558764786,0.5
15554,76,78,3,2,0.6666666666666666,1951.4166666666665,309.91666666666663,5.0,2248.7568359375,2248.8349609375,173258.11960728368,0.15
15560,76,82,7,5,0.7142857142857143,1243.1887892870247,394.2673413232237,25.6,2194.2734375,2248.8349609375,887081.5723892923,0.35
15563,76,80,5,3,0.6,1887.8333333333333,341.1,6.0,2248.7698567708335,2317.3447265625,207909.7435287404,0.25
15572,76,86,11,7,0.6363636363636364,1256.2421245421247,416.5856619570905,9.428571428571429,2142.0255301339284,2180.505859375,326715.31125944917,0.55
15585,76,78,3,2,0.6666666666666666,24.675,446.625,4.5,2148.1435546875,2248.8349609375,155932.3076465553,0.15
15586,76,80,5,3,0.6,1359.611111111111,450.6944444444444,4.666666666666667,2113.7473958333335,2180.2861328125,161707.57830013143,0.25
15594,76,80,5,5,1.0,1499.2763636363636,422.0636363636364,7.0,2140.1083984375,2180.505859375,242561.36745019714,0.25
15607,76,80,5,4,0.8,763.4122023809524,520.1741071428571,10.0,2248.72119140625,2317.2724609375,346516.2392145673,0.25
15625,76,78,3,2,0.6666666666666666,1488.7555555555555,638.1888888888889,11.5,2319.8525390625,2459.30859375,398493.6750967525,0.15
15639,76,78,3,3,1.0,897.1,679.9857142857143,6.0,2226.330078125,2317.2724609375,207909.7435287404,0.15
15641,76,82,7,7,1.0,1331.0748299319728,693.0773809523808,8.142857142857142,2338.1594587053573,2459.234375,282163.22336043336,0.35
15643,76,82,7,6,0.8571428571428571,911.8722222222223,644.6880952380953,5.333333333333333,2169.3248697916665,2248.6103515625,184808.6609144359,0.35
15646,76,80,5,3,0.6,1520.1060606060607,712.0,6.333333333333333,2203.7096354166665,2317.2724609375,219460.28483589264,0.25
15650,76,80,5,4,0.8,966.0625,729.3875,6.5,2146.803466796875,2180.505859375,225235.5554894688,0.25
15656,76,78,3,3,1.0,1380.711111111111,697.3694444444445,9.666666666666666,2226.484375,2317.3447265625,334965.69790741504,0.15
15658,76,78,3,3,1.0,1333.436507936508,700.9603174603175,6.333333333333333,2343.2281901041665,2531.833984375,219460.28483589264,0.15
15661,76,81,6,4,0.6666666666666666,87.82352941176471,850.45,9.0,2233.593017578125,2459.30859375,311864.6152931106,0.3
15663,76,80,5,3,0.6,1443.4666666666665,867.2666666666668,5.666666666666667,2136.0188802083335,2180.318359375,196359.20222158814,0.25
15666,76,78,3,2,0.6666666666666666,1259.3166666666666,923.3166666666666,8.0,2388.27783203125,2459.234375,277212.99137165386,0.15
15670,76,89,14,10,0.7142857142857143,1290.4678499278498,808.1552958152959,7.7,2433.377734375,2679.3447265625,266817.50419521687,0.7
15672,76,79,4,3,0.75,153.23333333333332,822.9222222222221,5.666666666666667,2605.53515625,2679.341796875,196359.20222158814,0.2
15674,76,78,3,3,1.0,1177.8568469785575,948.0218079922028,17.666666666666668,2296.2093098958335,2459.552734375,612178.689279069,0.15
15675,76,79,4,4,1.0,1169.1410984848485,950.1373106060606,12.0,2317.848388671875,2388.484375,415819.4870574808,0.2
15677,76,83,8,6,0.75,1000.6801470588235,952.9842320261438,11.166666666666666,2449.2141927083335,2531.982421875,386943.13378960016,0.4
15678,76,80,5,3,0.6,1141.904761904762,952.8190476190476,6.333333333333333,2249.3388671875,2317.3447265625,219460.28483589264,0.25
15683,76,78,3,2,0.6666666666666666,1386.175,989.375,4.5,2181.05419921875,2248.8349609375,155932.3076465553,0.15
15691,76,78,3,2,0.6666666666666666,1227.2,933.6,5.0,2180.451171875,2180.505859375,173258.11960728368,0.15
15692,76,78,3,3,1.0,1158.9957264957266,936.4230769230768,10.333333333333334,2412.4778645833335,2531.712890625,358066.78052171954,0.15
15701,76,78,3,3,1.0,1126.9023569023568,962.8905723905724,10.666666666666666,2271.5205078125,2317.2724609375,369617.3218288718,0.15
15708,76,79,4,4,1.0,629.618686868687,1047.0454545454545,10.0,2284.62158203125,2388.484375,346516.23921456735,0.2
15711,76,84,9,7,0.7777777777777778,986.0467687074831,1070.4335034013604,5.857142857142857,2268.6805245535716,2388.484375,202959.5115399609,0.45
15717,76,78,3,2,0.6666666666666666,1797.45,316.2,4.5,2113.31005859375,2113.3466796875,155932.3076465553,0.15
15720,76,81,6,6,1.0,180.6724326599327,179.86430976430975,7.166666666666667,2391.4549153645835,2605.8212890625,248336.63810377326,0.3
15725,76,78,3,2,0.6666666666666666,277.625,1263.875,4.0,2113.31005859375,2113.3466796875,138606.49568582693,0.15
15728,76,107,32,22,0.6875,1489.170256132756,252.16589925226288,7.045454545454546,2199.1895862926135,2317.3212890625,244136.44126480882,1.6
15732,76,80,5,4,0.8,1305.3678571428572,149.98869047619047,7.0,2389.284912109375,2531.833984375,242561.36745019714,0.25
15733,76,88,13,8,0.6153846153846154,1852.3625030967423,156.50316370927783,24.375,2266.1392211914062,2388.2265625,844633.3330855079,0.65
15736,76,82,7,5,0.7142857142857143,223.81599015363722,171.19671844495375,16.4,2576.4263671875,2679.341796875,568286.6323118905,0.35
15740,76,82,7,6,0.8571428571428571,1833.1896988632282,116.66918636918638,12.833333333333334,2260.9931640625,2459.30859375,444695.8403253614,0.35
15753,76,78,3,2,0.6666666666666666,1402.5,82.625,4.0,2080.47802734375,2113.2734375,138606.49568582693,0.15
15755,76,78,3,2,0.6666666666666666,1313.75,5.8,4.5,2181.0126953125,2248.6787109375,155932.3076465553,0.15
15760,76,79,4,4,1.0,270.14166666666665,62.266666666666666,5.75,2334.999267578125,2388.05859375,199246.83754837624,0.2
15763,77,79,3,3,1.0,27.944444444444446,98.44444444444444,6.666666666666667,2273.82421875,2459.5986328125,231010.8261430449,0.15
15764,77,79,3,2,0.6666666666666666,1806.625,292.91666666666663,8.0,2214.46435546875,2248.6103515625,277212.99137165386,0.15
15780,77,81,5,5,1.0,1672.3522943722942,390.07936507936506,7.2,2249.6013671875,2388.4794921875,249491.6922344885,0.25
15783,77,80,4,3,0.75,1439.913888888889,377.80674603174606,14.333333333333334,2248.8251953125,2317.3447265625,496673.27620754647,0.2
15802,77,80,4,4,1.0,1271.79375,429.9875,7.25,2146.865478515625,2180.396484375,251224.2734305613,0.2
15807,77,79,3,2,0.6666666666666666,1452.2016129032259,471.88709677419354,17.5,2214.4990234375,2248.6474609375,606403.4186254928,0.15
15816,77,83,7,6,0.8571428571428571,760.89126984127,503.08611111111117,12.666666666666666,2272.5826822916665,2459.3740234375,438920.5696717853,0.35
15829,77,79,3,2,0.6666666666666666,1453.9611111111112,513.2555555555555,11.5,2248.6640625,2316.9775390625,398493.6750967525,0.15
15830,77,81,5,3,0.6,1634.3928571428569,570.2261904761905,6.0,2135.5491536458335,2180.318359375,207909.7435287404,0.25
15850,77,83,7,5,0.7142857142857143,1595.9883333333332,665.7766666666666,6.0,2181.044921875,2248.8125,207909.74352874042,0.35
15853,77,94,18,12,0.6666666666666666,1111.592361111111,774.2254629629629,6.0,2473.3343912760415,2679.2626953125,207909.7435287404,0.9
15856,77,81,5,5,1.0,1315.0121428571429,729.1538095238095,9.2,2518.1560546875,2605.7255859375,318794.940077402,0.25
15858,77,79,3,3,1.0,869.1584595959597,826.403409090909,15.666666666666666,2436.1214192708335,2531.833984375,542875.4414361556,0.15
15864,77,80,4,3,0.75,1099.15799015799,791.6091686091686,11.0,2436.1630859375,2531.982421875,381167.86313602404,0.2
15869,77,80,4,4,1.0,271.9270833333333,880.6944444444445,6.25,2146.776123046875,2180.396484375,216572.6495091046,0.2
15871,77,82,6,5,0.8333333333333334,934.3700000000001,873.3566666666668,5.4,2290.8107421875,2388.2783203125,187118.7691758664,0.3
15875,77,79,3,2,0.6666666666666666,1478.35,862.3,4.5,2146.6787109375,2180.318359375,155932.3076465553,0.15
15879,77,83,7,7,1.0,1257.8120688834974,926.2911088911088,9.142857142857142,2349.0110212053573,2531.8369140625,316814.84728189016,0.35
15886,77,79,3,3,1.0,1189.1833333333334,952.4499999999999,4.333333333333333,2180.7307942708335,2248.8349609375,150157.03699297918,0.15
15887,77,116,40,27,0.675,1146.684501732802,952.471568065333,34.77777777777778,2481.238751446759,2605.8212890625,1205106.4763795508,2.0
15892,77,81,5,4,0.8,995.8707043343654,937.176547987616,17.75,2532.13818359375,2605.4208984375,615066.324605857,0.25
15900,77,82,6,4,0.6666666666666666,1122.8758012820513,966.3373397435897,14.75,2198.753173828125,2388.2265625,511111.45284148684,0.3
15906,77,79,3,3,1.0,58.14430014430015,1037.2510822510824,14.333333333333334,2271.4742838541665,2316.9775390625,496673.27620754647,0.15
15907,77,79,3,3,1.0,52.166666666666664,1034.2222222222224,4.666666666666667,2113.7630208333335,2180.318359375,161707.57830013143,0.15
15918,77,81,5,3,0.6,681.7396825396826,1266.3777777777777,6.0,2135.9602864583335,2180.3505859375,207909.7435287404,0.25
15919,77,79,3,2,0.6666666666666666,1400.125,85.375,4.0,2113.20166015625,2113.3642578125,138606.49568582693,0.15
15926,77,80,4,4,1.0,65.05833333333334,177.00833333333333,5.5,2352.849609375,2459.5986328125,190583.93156801205,0.2
15932,77,79,3,3,1.0,1835.2878787878788,133.93181818181816,6.333333333333333,2113.25,2113.3642578125,219460.28483589264,0.15
15935,77,82,6,5,0.8333333333333334,1325.3600000000001,113.07636363636364,7.4,2248.71796875,2317.3447265625,256422.01701877982,0.3
15936,77,79,3,2,0.6666666666666666,1592.95,250.8,4.5,2317.1611328125,2317.3447265625,155932.3076465553,0.15
15938,77,85,9,7,0.7777777777777778,1496.734109670538,235.63667400733513,32.0,2347.6739676339284,2459.3740234375,1108851.9654866154,0.45
15940,77,79,3,3,1.0,1711.4666666666665,158.33333333333334,5.0,2091.4449869791665,2113.3642578125,173258.11960728368,0.15
15942,77,79,3,2,0.6666666666666666,1426.7,145.7,6.5,2146.857421875,2180.3505859375,225235.55548946877,0.15
15945,77,79,3,2,0.6666666666666666,1526.669642857143,375.0803571428571,7.5,2180.33447265625,2180.3505859375,259887.17941092548,0.15
15950,77,80,4,4,1.0,1793.7291666666667,328.47916666666663,6.5,2163.60400390625,2180.396484375,225235.55548946874,0.2
15964,78,86,9,8,0.8888888888888888,1448.1121747364955,350.4786196593262,15.625,2407.6851806640625,2679.267578125,541431.6237727614,0.45
15966,78,82,5,3,0.6,1886.4585185185188,345.9474074074074,21.0,2365.8938802083335,2531.5966796875,727684.1023505913,0.25
15972,78,81,4,3,0.75,1702.542735042735,383.73418803418804,24.333333333333332,2248.6871744791665,2316.9306640625,843189.5154221138,0.2
15975,78,83,6,5,0.8333333333333334,1527.384126984127,369.9714285714286,6.6,2263.012109375,2388.4794921875,228700.71788161443,0.3
15984,78,80,3,2,0.6666666666666666,1285.3357142857144,394.25714285714287,8.5,2214.5654296875,2248.734375,294538.80333238223,0.15
15987,78,80,3,3,1.0,1286.6628787878788,387.06060606060606,9.0,2180.3336588541665,2180.396484375,311864.61529311055,0.15
15997,78,82,5,5,1.0,1746.819128570519,410.7609899246718,27.4,2518.4607421875,2679.3447265625,949454.4954479145,0.25
15999,78,82,5,3,0.6,1472.6333333333332,403.625,7.0,2113.2555338541665,2113.3466796875,242561.36745019714,0.25
16002,78,82,5,3,0.6,1249.25,451.00555555555553,9.0,2158.5078125,2248.8125,311864.6152931106,0.25
16007,78,80,3,2,0.6666666666666666,1398.575892857143,430.77232142857144,15.0,2146.87353515625,2180.396484375,519774.35882185097,0.15
16015,78,80,3,2,0.6666666666666666,1425.2472527472528,533.5824175824175,13.5,2180.34130859375,2180.396484375,467796.92293966585,0.15
16023,78,80,3,2,0.6666666666666666,697.1333333333333,505.51666666666665,5.5,2146.81640625,2180.2861328125,190583.93156801205,0.15
16027,78,82,5,4,0.8,1421.6979166666667,549.7395833333334,5.5,2215.5830078125,2388.484375,190583.93156801205,0.25
16045,78,80,3,3,1.0,1492.3703703703704,643.3703703703703,6.333333333333333,2180.8284505208335,2248.8349609375,219460.28483589264,0.15
16062,78,80,3,2,0.6666666666666666,131.25,699.9,4.5,2180.34130859375,2180.396484375,155932.3076465553,0.15
16064,78,85,8,6,0.75,1138.047138047138,800.4124579124579,8.0,2426.4842122395835,2679.2626953125,277212.99137165386,0.4
16074,78,88,11,8,0.7272727272727273,990.0974702380952,911.703869047619,5.75,2240.1511840820312,2317.0341796875,199246.8375483762,0.55
16085,78,82,5,3,0.6,1284.45,916.7166666666667,8.0,2135.5983072916665,2180.318359375,277212.9913716539,0.25
16088,78,81,4,3,0.75,682.050925925926,985.2268518518518,7.0,2295.3528645833335,2388.4794921875,242561.36745019714,0.2
16090,78,82,5,5,1.0,1012.4214285714286,958.5539682539682,8.2,2402.75625,2531.833984375,284143.31615594524,0.25
16091,78,88,11,8,0.7272727272727273,1154.2313762626263,952.8683712121212,8.75,2310.4602661132812,2459.5986328125,303201.7093127464,0.55
16100,78,85,8,8,1.0,677.3354166666667,1191.896527777778,6.5,2345.96337890625,2531.982421875,225235.5554894688,0.4
16102,78,101,24,20,0.8333333333333334,344.7167771607477,1083.8047553100496,8.8,2215.148779296875,2388.2265625,304934.2905088193,1.2
16103,78,84,7,7,1.0,0.7698979591836734,1074.3647959183675,5.714285714285714,2171.130301339286,2248.8125,198009.27955118133,0.35
16104,78,84,7,5,0.7142857142857143,1479.6888888888889,218.4644444444444,6.2,2140.626171875,2248.8349609375,214840.06831303178,0.35
16107,78,80,3,2,0.6666666666666666,1852.9333333333334,153.18333333333334,5.5,2214.5654296875,2248.734375,190583.93156801205,0.15
16108,78,94,17,17,1.0,266.15897436655496,1258.347913646179,12.647058823529411,2381.3169806985293,2605.734375,438241.1260654822,0.85
16109,78,82,5,3,0.6,279.25,1285.75,4.666666666666667,2158.916015625,2248.8125,161707.5783001314,0.25
16112,78,83,6,4,0.6666666666666666,747.301433786477,1266.6821264028126,40.75,2424.24365234375,2532.037109375,1412053.6747993617,0.3
16116,78,80,3,2,0.6666666666666666,1716.3636363636365,119.06439393939394,11.5,2214.560546875,2248.8349609375,398493.6750967524,0.15
16117,78,82,5,4,0.8,1239.223484848485,116.17045454545455,7.25,2232.76318359375,2388.4794921875,251224.2734305613,0.25
16129,78,81,4,4,1.0,130.9312812081354,19.59069008037998,21.25,2477.59423828125,2531.833984375,736347.0083309555,0.2
16130,78,84,7,6,0.8571428571428571,16.970454545454547,116.27499999999999,5.5,2180.5670572916665,2248.8125,190583.93156801202,0.35
16135,79,88,10,6,0.6,121.02499999999999,29.54722222222222,5.5,2203.3986002604165,2317.2783203125,190583.93156801202,0.5
16143,79,90,12,9,0.75,1204.8678571428572,157.75714285714287,6.444444444444445,2218.696723090278,2317.3544921875,223310.46527161004,0.6
16144,79,81,3,3,1.0,1511.5037037037036,241.56913580246916,16.0,2295.1282552083335,2388.05859375,554425.9827433078,0.15
16184,79,83,5,4,0.8,1444.326065138565,461.0230769230769,21.0,2231.58447265625,2248.8125,727684.1023505913,0.25
16192,79,81,3,2,0.6666666666666666,625.6666666666667,449.39583333333337,14.0,2248.615234375,2316.9775390625,485122.7349003942,0.15
16198,79,83,5,3,0.6,1489.7777777777776,478.6388888888889,4.666666666666667,2091.6494140625,2180.318359375,161707.57830013143,0.25
16200,79,81,3,3,1.0,1397.3238095238096,473.5440476190476,6.666666666666667,2157.9739583333335,2180.318359375,231010.8261430449,0.15
16205,79,83,5,4,0.8,1458.8458333333335,509.14583333333337,6.75,2130.069091796875,2180.271484375,233898.46146983295,0.25
16211,79,81,3,2,0.6666666666666666,1426.4107142857142,524.9464285714286,5.5,2180.28564453125,2180.318359375,190583.93156801202,0.15
16212,79,81,3,2,0.6666666666666666,1428.6692307692306,520.4230769230769,9.0,2113.3271484375,2113.3642578125,311864.6152931106,0.15
16216,79,83,5,3,0.6,1588.5595238095239,561.0873015873016,7.666666666666667,2158.4095052083335,2248.734375,265662.45006450167,0.25
16217,79,84,6,4,0.6666666666666666,147.61944444444444,557.6583333333333,5.75,2163.79833984375,2248.6474609375,199246.83754837624,0.3
16220,79,94,16,12,0.75,747.322338267623,543.6741083584824,27.083333333333332,2365.088338216146,2531.5966796875,938481.4812061199,0.8
16228,79,81,3,2,0.6666666666666666,674.8375,605.8625,6.5,2388.2646484375,2459.5986328125,225235.55548946877,0.15
16230,79,84,6,4,0.6666666666666666,1639.74375,597.03125,5.25,2129.973876953125,2180.271484375,181921.02558764786,0.3
16232,79,81,3,2,0.6666666666666666,1522.85,588.7,4.5,2113.3271484375,2113.3642578125,155932.3076465553,0.15
16237,79,81,3,3,1.0,1488.2012383318277,661.2026309846432,33.333333333333336,2388.275390625,2459.5703125,1155054.1307152244,0.15
16240,79,83,5,3,0.6,1601.6773618538325,650.2314744079449,11.666666666666666,2203.068359375,2248.6474609375,404268.94575032854,0.25
16244,79,81,3,2,0.6666666666666666,1600.4342105263158,646.5540935672515,23.5,2180.96875,2248.6474609375,814313.1621542333,0.15
16250,79,81,3,3,1.0,1464.4722222222224,703.9907407407408,8.333333333333334,2533.068359375,2605.7255859375,288763.5326788061,0.15
16257,79,86,8,7,0.875,1060.542857142857,770.3614163614163,9.714285714285714,2338.7233537946427,2459.5654296875,336615.7752370083,0.4
16262,79,83,5,3,0.6,234.83333333333334,853.0333333333334,6.333333333333333,2299.6637369791665,2605.4296875,219460.28483589264,0.25
16264,79,81,3,3,1.0,871.0814814814815,826.9444444444445,6.0,2225.91796875,2317.1826171875,207909.7435287404,0.15
16266,79,84,6,4,0.6666666666666666,1114.2220238095238,798.3845238095238,9.5,2337.895751953125,2605.5068359375,329190.427253839,0.3
16268,79,88,10,6,0.6,938.3388888888888,913.5805555555556,8.166666666666666,2237.3439127604165,2317.3544921875,282988.26202523,0.5
16270,79,89,11,8,0.7272727272727273,274.6333333333333,904.8333333333333,6.5,2197.434326171875,2248.828125,225235.55548946877,0.55
16272,79,88,10,7,0.7,892.484693877551,894.9984693877551,5.428571428571429,2410.7638811383927,2605.7255859375,188108.81557362227,0.5
16273,79,95,17,14,0.8235294117647058,950.75260989011,884.930815018315,7.357142857142857,2294.859549386161,2679.2626953125,254936.947422146,0.85
16282,79,81,3,2,0.6666666666666666,1348.375,1009.625,4.0,2113.78125,2180.318359375,138606.49568582693,0.15
16283,79,87,9,6,0.6666666666666666,1150.5067042606515,1010.3443817878028,12.166666666666666,2226.6001790364585,2388.23876953125,421594.7577110569,0.45
16287,79,82,4,4,1.0,665.6747002997004,991.7512487512487,12.25,2496.21533203125,2605.4208984375,424482.393037845,0.2
16289,79,81,3,2,0.6666666666666666,1280.325806451613,967.4967741935484,18.0,2215.1474609375,2316.9306640625,623729.2305862212,0.15
16306,79,81,3,3,1.0,711.6087294190743,1084.1881018949985,32.0,2556.453125,2605.7255859375,1108851.9654866154,0.15
16308,79,82,4,3,0.75,635.9761904761905,1067.1285714285716,7.333333333333333,2412.0315755208335,2459.5986328125,254111.9087573494,0.2
