frame,x,y,area_px,intensity,area_km2,track_id
34,1475.5,368.0,6.0,2248.8134765625,207909.7435287404,7499
34,1545.9166666666667,365.0,12.0,2248.8134765625,415819.4870574808,5956
34,1473.6666666666667,360.3333333333333,12.0,2531.8740234375,415819.4870574808,2683
34,1582.1818181818182,267.1818181818182,11.0,2317.36328125,381167.86313602404,6958
34,1513.642857142857,230.78571428571428,14.0,2459.59375,485122.7349003942,7319
34,1248.1666666666667,114.0,6.0,2459.59375,207909.7435287404,7286
34,1253.5,109.83333333333333,6.0,2248.8134765625,207909.7435287404,7507
34,1679.125,388.375,8.0,2113.111328125,277212.99137165386,4745
34,41.5,333.5,4.0,2317.36328125,138606.49568582693,6979
34,1870.3333333333333,330.8333333333333,6.0,2113.111328125,207909.7435287404,7511
34,1229.4285714285713,153.71428571428572,7.0,2679.2333984375,242561.3674501971,6705
34,55.75,152.25,4.0,2180.2626953125,138606.49568582693,7140
34,1484.888888888889,353.1111111111111,9.0,2248.8134765625,311864.6152931106,6142
34,1465.516129032258,352.61290322580646,31.0,2459.59375,1074200.3415651587,4941
34,1459.142857142857,350.85714285714283,7.0,2317.36328125,242561.3674501971,6972
34,1478.3333333333333,348.8333333333333,6.0,2248.8134765625,207909.7435287404,6723
34,1432.25,394.25,4.0,2388.2451171875,138606.49568582693,6765
34,1242.0,441.2857142857143,7.0,2113.111328125,242561.3674501971,7523
34,1532.5833333333333,375.8333333333333,12.0,2317.36328125,415819.4870574808,6981
34,1701.0,325.5,8.0,2248.8134765625,277212.99137165386,7531
34,1943.25,323.25,4.0,2113.111328125,138606.49568582693,7533
34,1867.1764705882354,325.11764705882354,17.0,2180.2626953125,589077.6066647645,5719
34,1261.6,411.6,5.0,2113.111328125,173258.11960728368,6146
34,1457.5,484.5,4.0,2113.111328125,138606.49568582693,7192
34,1426.6666666666667,481.6666666666667,6.0,2180.2626953125,207909.7435287404,6985
34,625.3,477.8,10.0,2113.111328125,346516.23921456735,7360
34,1408.388888888889,407.77777777777777,36.0,2248.8134765625,1247458.4611724424,6522
34,1238.25,401.25,4.0,2047.359375,138606.49568582693,7538
34,1487.1818181818182,346.90909090909093,11.0,2679.2333984375,381167.86313602404,6455
34,735.45,500.0,20.0,2531.8740234375,693032.4784291347,6580
34,4.769230769230769,436.9230769230769,13.0,2248.8134765625,450471.11097893753,7177
34,1265.0,432.8333333333333,6.0,2113.111328125,207909.7435287404,7543
34,1405.0,428.5,4.0,2113.111328125,138606.49568582693,5755
34,1251.1666666666667,426.6666666666667,6.0,2180.2626953125,207909.7435287404,7546
34,36.5,374.5,12.0,2113.111328125,415819.4870574808,7549
34,1502.0666666666666,488.46666666666664,15.0,2248.8134765625,519774.35882185097,7193
34,1049.5,516.1666666666666,6.0,2531.8740234375,207909.7435287404,7376
34,1790.2,451.9,10.0,2180.2626953125,346516.23921456735,7182
34,1408.6666666666667,398.8333333333333,6.0,2113.111328125,207909.7435287404,7555
34,1670.5,396.5,6.0,2248.8134765625,207909.7435287404,6152
34,1462.375,496.125,8.0,2180.2626953125,277212.99137165386,4776
34,1479.1666666666667,494.6666666666667,6.0,2113.111328125,207909.7435287404,7197
34,1486.4,493.0,5.0,2047.359375,173258.11960728368,7562
34,1257.0,421.25,4.0,2113.111328125,138606.49568582693,7563
34,1339.0,410.4,5.0,2317.36328125,173258.11960728368,5976
34,699.5,525.5,4.0,2388.2451171875,138606.49568582693,6811
34,1295.08,581.16,25.0,2317.36328125,866290.5980364183,3152
34,771.0,509.6,5.0,2317.36328125,173258.11960728368,6563
34,715.6,509.1,10.0,2248.8134765625,346516.23921456735,7200
34,714.8,504.2,5.0,2248.8134765625,173258.11960728368,7037
34,1283.75,557.75,4.0,2113.111328125,138606.49568582693,7576
34,593.5,649.5,6.0,2180.2626953125,207909.7435287404,7242
34,915.875,644.125,8.0,2180.2626953125,277212.99137165386,7041
34,639.0,545.5,4.0,2248.8134765625,138606.49568582693,6022
34,1417.5,492.0,4.0,2047.359375,138606.49568582693,7013
34,690.75,590.25,4.0,2248.8134765625,138606.49568582693,7232
34,1448.5,709.6,10.0,2248.8134765625,346516.23921456735,7236
34,1474.6666666666667,708.4444444444445,9.0,2180.2626953125,311864.6152931106,7062
34,1522.25,574.25,4.0,2248.8134765625,138606.49568582693,6849
34,714.25,565.75,4.0,2388.2451171875,138606.49568582693,6584
34,1459.5714285714287,501.57142857142856,7.0,2180.2626953125,242561.3674501971,6807
34,708.6923076923077,500.0769230769231,13.0,2459.59375,450471.11097893753,7210
34,920.5,649.5,4.0,2459.59375,138606.49568582693,7589
34,1238.1666666666667,756.0,6.0,2180.2626953125,207909.7435287404,7590
34,673.1578947368421,635.7894736842105,19.0,2180.2626953125,658380.854507678,3914
34,1633.0,603.75,4.0,2180.2626953125,138606.49568582693,7597
34,1411.6666666666667,527.3333333333334,6.0,2180.2626953125,207909.7435287404,6810
34,1460.5,713.5,4.0,2459.59375,138606.49568582693,7402
34,1200.409090909091,792.7727272727273,22.0,2459.59375,762335.7262720481,5830
34,1111.75,787.25,8.0,2113.111328125,277212.99137165386,7257
34,1117.7272727272727,787.5454545454545,11.0,2248.8134765625,381167.86313602404,7076
34,979.25,691.25,4.0,2180.2626953125,138606.49568582693,4831
34,1594.0,684.75,4.0,2180.2626953125,138606.49568582693,7230
34,1384.3,686.7,20.0,2180.2626953125,693032.4784291347,7231
34,700.0512820512821,568.0769230769231,39.0,2679.2333984375,1351413.3329368127,7604
34,575.8,759.4,5.0,2459.59375,173258.11960728368,3355
34,561.5,758.0,4.0,2180.2626953125,138606.49568582693,6867
34,870.7142857142857,838.4285714285714,7.0,2317.36328125,242561.3674501971,6625
34,865.5,752.5,4.0,2113.111328125,138606.49568582693,6628
34,941.0909090909091,737.1818181818181,11.0,2317.36328125,381167.86313602404,6606
34,946.5,732.5,6.0,2317.36328125,207909.7435287404,7423
34,691.25,595.5,8.0,2388.2451171875,277212.99137165386,6025
34,1611.0,593.2,5.0,2113.111328125,173258.11960728368,7219
34,1010.7142857142857,897.1428571428571,7.0,2180.2626953125,242561.3674501971,7616
34,969.7777777777778,894.8888888888889,9.0,2459.59375,311864.6152931106,7092
34,1003.3,894.1,10.0,2317.36328125,346516.23921456735,5860
34,1122.125,780.25,8.0,2605.5537109375,277212.99137165386,6616
34,533.2,772.6,5.0,2317.36328125,173258.11960728368,6217
34,1069.3333333333333,773.25,12.0,2459.59375,415819.4870574808,6615
34,570.4285714285714,770.8571428571429,7.0,2317.36328125,242561.3674501971,6880
34,1081.8,768.6,5.0,2317.36328125,173258.11960728368,7078
34,1038.857142857143,768.4285714285714,7.0,2605.5537109375,242561.3674501971,7079
34,1202.4,848.8,5.0,2248.8134765625,173258.11960728368,7620
34,119.57142857142857,849.0714285714286,14.0,2248.8134765625,485122.7349003942,5060
34,999.5,950.0,10.0,2459.59375,346516.23921456735,5868
34,1517.125,944.4375,32.0,2317.36328125,1108851.9654866154,7274
34,1104.0,828.5,4.0,2459.59375,138606.49568582693,7624
34,1279.5,799.5,4.0,2180.2626953125,138606.49568582693,7627
34,1283.4,798.8,5.0,2459.59375,173258.11960728368,6873
34,1028.0833333333333,730.3333333333334,12.0,2605.5537109375,415819.4870574808,7628
34,1027.5,727.0,4.0,2317.36328125,138606.49568582693,4617
34,1008.2,722.0,5.0,2113.111328125,173258.11960728368,7238
34,1011.8571428571429,904.2142857142857,42.0,2459.59375,1455368.2047011827,7260
34,966.5882352941177,900.7647058823529,17.0,2679.2333984375,589077.6066647645,7267
34,238.85714285714286,893.1428571428571,7.0,2180.2626953125,242561.3674501971,7430
34,1435.7777777777778,884.6111111111111,18.0,2388.2451171875,623729.2305862212,7632
34,1159.8,869.6,5.0,2388.2451171875,173258.11960728368,6631
34,99.83333333333333,863.3333333333334,6.0,2180.2626953125,207909.7435287404,3583
34,90.8695652173913,860.695652173913,23.0,2248.8134765625,796987.3501935048,6409
34,1267.75,763.75,4.0,2113.111328125,138606.49568582693,7406
34,1034.8,762.6,5.0,2388.2451171875,173258.11960728368,7407
34,1085.642857142857,1051.2857142857142,14.0,2180.2626953125,485122.7349003942,6247
34,1081.1538461538462,1044.8461538461538,13.0,2248.8134765625,450471.11097893753,6249
34,1259.12,936.0,25.0,2388.2451171875,866290.5980364183,6070
34,1222.75,931.75,4.0,2248.8134765625,138606.49568582693,6068
34,985.5714285714286,926.1428571428571,7.0,2248.8134765625,242561.3674501971,5069
34,992.6,921.8,5.0,2248.8134765625,173258.11960728368,6884
34,1213.9166666666667,801.3333333333334,24.0,2679.2333984375,831638.9741149616,7424
34,1109.55,797.55,20.0,2459.59375,693032.4784291347,6637
34,1085.2857142857142,794.5714285714286,7.0,2248.8134765625,242561.3674501971,7413
34,667.75,999.0,4.0,2248.8134765625,138606.49568582693,6915
34,867.2142857142857,1241.0714285714287,14.0,2317.36328125,485122.7349003942,7645
34,684.5833333333334,984.6666666666666,12.0,2248.8134765625,415819.4870574808,6062
34,1025.3,980.8,10.0,2317.36328125,346516.23921456735,5095
34,677.3,982.9,20.0,2605.5537109375,693032.4784291347,7648
34,1030.0,977.2857142857143,7.0,2317.36328125,242561.3674501971,7278
34,915.2857142857143,975.8571428571429,7.0,2388.2451171875,242561.3674501971,6678
34,1108.75,854.0,4.0,2113.111328125,138606.49568582693,7649
34,98.33333333333333,852.5714285714286,21.0,2531.8740234375,727684.1023505913,7652
34,733.5714285714286,1084.142857142857,7.0,2248.8134765625,242561.3674501971,7443
34,262.0,1349.5,4.0,2180.2626953125,138606.49568582693,6686
34,662.4,1311.6666666666667,15.0,2388.2451171875,519774.35882185097,286
34,1097.0,1038.0,5.0,2180.2626953125,173258.11960728368,5489
34,1092.1818181818182,1033.8636363636363,22.0,2180.2626953125,762335.7262720481,6664
34,1149.25,1030.3333333333333,12.0,2248.8134765625,415819.4870574808,7656
34,1087.25,1026.25,4.0,2113.111328125,138606.49568582693,5496
34,983.6923076923077,917.3846153846154,13.0,2531.8740234375,450471.11097893753,6641
34,859.5,913.0,6.0,2605.5537109375,207909.7435287404,7090
34,266.0,904.25,4.0,2248.8134765625,138606.49568582693,7658
34,997.7916666666666,906.625,24.0,2388.2451171875,831638.9741149616,7259
34,1333.0,1017.5,4.0,2113.111328125,138606.49568582693,7659
34,1295.8333333333333,1004.3333333333334,6.0,2113.111328125,207909.7435287404,6914
34,673.5,1247.0,6.0,2113.111328125,207909.7435287404,5892
34,881.3928571428571,1241.1785714285713,28.0,2317.36328125,970245.4698007884,7662
34,719.7368421052631,1187.157894736842,19.0,2317.36328125,658380.854507678,6689
34,697.1,1182.0666666666666,30.0,2388.2451171875,1039548.7176437019,5874
34,759.0,1162.8076923076924,26.0,2317.36328125,900942.2219578751,6676
34,755.125,1145.375,8.0,2248.8134765625,277212.99137165386,6674
34,736.5,1108.8,10.0,2679.2333984375,346516.23921456735,6672
34,904.1785714285714,971.1071428571429,28.0,2459.59375,970245.4698007884,7451
34,660.7777777777778,964.7777777777778,9.0,2388.2451171875,311864.6152931106,6652
34,561.0,1303.5833333333333,12.0,2248.8134765625,415819.4870574808,7465
34,274.8333333333333,1296.0,6.0,2180.2626953125,207909.7435287404,7666
34,660.8571428571429,1284.4285714285713,7.0,2459.59375,242561.3674501971,7466
34,284.0,1283.25,4.0,2317.36328125,138606.49568582693,6469
34,1133.0,1019.7142857142857,7.0,2180.2626953125,242561.3674501971,7273
34,1167.1333333333334,46.8,15.0,2459.59375,519774.35882185097,7670
34,335.375,148.625,8.0,2180.2626953125,277212.99137165386,6702
34,1311.0714285714287,147.78571428571428,14.0,2459.59375,485122.7349003942,4892
34,1276.2,19.4,5.0,2113.111328125,173258.11960728368,7311
34,1311.4444444444443,88.66666666666667,9.0,2317.36328125,311864.6152931106,6731
34,1167.0,42.5,4.0,2248.8134765625,138606.49568582693,5145
34,1007.5777777777778,1090.7777777777778,45.0,2388.2451171875,1559323.076465553,7118
34,1240.125,0.375,8.0,2248.8134765625,277212.99137165386,7314
35,1379.5,70.5,4.0,2317.3212890625,138606.49568582693,7685
35,1167.3529411764705,45.411764705882355,17.0,2388.3154296875,589077.6066647645,7670
35,2.0,136.47368421052633,19.0,2605.52734375,658380.854507678,5896
35,697.258064516129,1181.516129032258,31.0,2388.3154296875,1074200.3415651587,5874
35,759.0,1161.9714285714285,35.0,2317.3212890625,1212806.8372509857,6676
35,284.6666666666667,1282.6666666666667,6.0,2113.2734375,207909.7435287404,6469
35,4.125,127.375,8.0,2317.3212890625,277212.99137165386,7295
35,10.0,122.0,5.0,2180.505859375,173258.11960728368,7694
35,15.285714285714286,119.14285714285714,7.0,2113.2734375,242561.3674501971,7325
35,1156.0,6.0,7.0,2531.712890625,242561.3674501971,4705
35,40.142857142857146,180.71428571428572,7.0,2248.6787109375,242561.3674501971,7322
35,1514.5333333333333,230.73333333333332,15.0,2459.30859375,519774.35882185097,7319
35,1464.75,222.75,4.0,2047.4521484375,138606.49568582693,6503
35,1234.5,116.66666666666667,6.0,2113.2734375,207909.7435287404,7705
35,1248.6666666666667,113.83333333333333,6.0,2388.3154296875,207909.7435287404,7286
35,1252.3636363636363,108.27272727272727,11.0,2459.30859375,381167.86313602404,7507
35,195.66666666666666,180.16666666666666,6.0,2317.3212890625,207909.7435287404,6718
35,1825.0,311.85714285714283,7.0,2180.505859375,242561.3674501971,6502
35,1804.5,311.0,4.0,2180.505859375,138606.49568582693,7498
35,1229.4,152.6,5.0,2388.3154296875,173258.11960728368,6705
35,55.5,152.5,6.0,2317.3212890625,207909.7435287404,7140
35,1237.7272727272727,151.27272727272728,11.0,2317.3212890625,381167.86313602404,7119
35,1561.3333333333333,248.33333333333334,9.0,2248.6787109375,311864.6152931106,6500
35,1894.7575757575758,338.8484848484849,33.0,2459.30859375,1143503.5894080722,7151
35,41.333333333333336,333.5,6.0,2180.505859375,207909.7435287404,6979
35,1873.5333333333333,332.8666666666667,15.0,2113.2734375,519774.35882185097,6978
35,1814.75,328.75,4.0,2113.2734375,138606.49568582693,7472
35,1206.0,206.5,4.0,2180.505859375,138606.49568582693,6927
35,18.22222222222222,200.77777777777777,18.0,2317.3212890625,623729.2305862212,5929
35,1943.2142857142858,324.07142857142856,14.0,2180.505859375,485122.7349003942,7533
35,1532.4375,375.3125,16.0,2248.6787109375,554425.9827433077,6981
35,1475.6,367.8,5.0,2248.6787109375,173258.11960728368,7499
35,1302.5135135135135,366.8378378378378,37.0,2248.6787109375,1282110.0850938992,6513
35,1582.7142857142858,267.14285714285717,7.0,2180.505859375,242561.3674501971,6958
35,1875.090909090909,255.0,11.0,2180.505859375,381167.86313602404,7728
35,1339.0,410.47058823529414,17.0,2113.2734375,589077.6066647645,5976
35,1438.375,398.125,8.0,2180.505859375,277212.99137165386,7345
35,1670.142857142857,395.42857142857144,7.0,2180.505859375,242561.3674501971,6152
35,1432.4285714285713,394.0,7.0,2317.3212890625,242561.3674501971,6765
35,1508.2222222222222,393.3333333333333,9.0,2248.6787109375,311864.6152931106,7732
35,1678.4285714285713,389.0,7.0,2180.505859375,242561.3674501971,4745
35,1710.2727272727273,331.5,22.0,2388.3154296875,762335.7262720481,7734
35,1700.4,324.6,5.0,2113.2734375,173258.11960728368,7531
35,1867.3333333333333,324.8333333333333,24.0,2248.6787109375,831638.9741149616,5719
35,1266.5,429.5,4.0,2180.505859375,138606.49568582693,7357
35,1251.25,428.25,4.0,2113.2734375,138606.49568582693,7546
35,1402.6,429.6,10.0,2113.2734375,346516.23921456735,7738
35,1473.55,358.8,20.0,2388.3154296875,693032.4784291347,2683
35,1485.3125,354.25,16.0,2180.505859375,554425.9827433077,6142
35,1709.2666666666667,352.8,15.0,2531.712890625,519774.35882185097,7741
35,1465.741935483871,351.51612903225805,31.0,2317.3212890625,1074200.3415651587,4941
35,1749.1081081081081,414.27027027027026,37.0,2605.52734375,1282110.0850938992,7742
35,1261.5,411.8333333333333,6.0,2113.2734375,207909.7435287404,6146
35,1271.4,386.8,5.0,2113.2734375,173258.11960728368,7750
35,1510.0625,437.125,16.0,2248.6787109375,554425.9827433077,4556
35,709.5,499.6666666666667,6.0,2248.6787109375,207909.7435287404,7210
35,1412.5,495.0,4.0,2047.4521484375,138606.49568582693,7753
35,1485.6666666666667,492.0,6.0,2113.2734375,207909.7435287404,7562
35,1416.6,490.4,5.0,2113.2734375,173258.11960728368,7013
35,1255.6,419.6,5.0,2113.2734375,173258.11960728368,7173
35,1443.6666666666667,509.5,6.0,2113.2734375,207909.7435287404,7202
35,715.375,509.125,8.0,2459.30859375,277212.99137165386,7200
35,771.5,508.8,10.0,2317.3212890625,346516.23921456735,6563
35,760.75,508.25,4.0,2113.2734375,138606.49568582693,7763
35,29.25,447.75,4.0,2180.505859375,138606.49568582693,7348
35,1242.0,442.5,4.0,2113.2734375,138606.49568582693,7523
35,737.1111111111111,500.1111111111111,9.0,2388.3154296875,311864.6152931106,6580
35,1484.7142857142858,501.92857142857144,14.0,2180.505859375,485122.7349003942,7367
35,1045.5,545.5,4.0,2180.505859375,138606.49568582693,7771
35,1427.25,481.25,4.0,2113.2734375,138606.49568582693,6985
35,625.4545454545455,476.3636363636364,11.0,2180.505859375,381167.86313602404,7360
35,706.1379310344828,520.2068965517242,29.0,2317.3212890625,1004897.0937222452,7217
35,1051.0,516.5,4.0,2317.3212890625,138606.49568582693,7376
35,1515.888888888889,586.7222222222222,18.0,2180.505859375,623729.2305862212,7775
35,1612.888888888889,582.0,9.0,2113.2734375,311864.6152931106,7777
35,1519.8,577.5333333333333,15.0,2180.505859375,519774.35882185097,7779
35,1295.6923076923076,579.7307692307693,26.0,2388.3154296875,900942.2219578751,3152
35,694.0833333333334,575.4166666666666,12.0,2248.6787109375,415819.4870574808,7780
35,645.6,501.2,5.0,2317.3212890625,173258.11960728368,7366
35,927.0,637.75,4.0,2180.505859375,138606.49568582693,4822
35,673.0666666666667,636.4,15.0,2248.6787109375,519774.35882185097,3914
35,1411.25,528.25,4.0,2180.505859375,138606.49568582693,6810
35,756.2,525.9,10.0,2459.30859375,346516.23921456735,7375
35,1602.5,586.0,4.0,2113.2734375,138606.49568582693,7216
35,1383.764705882353,688.5294117647059,17.0,2248.6787109375,589077.6066647645,7231
35,1591.1875,680.375,16.0,2248.6787109375,554425.9827433077,7795
35,1451.888888888889,669.925925925926,27.0,2248.6787109375,935593.8458793318,7798
35,1455.75,662.8333333333334,12.0,2180.505859375,415819.4870574808,7800
35,700.1891891891892,567.0,37.0,2605.52734375,1282110.0850938992,7604
35,1283.5,557.8333333333334,6.0,2113.2734375,207909.7435287404,7576
35,672.5714285714286,647.1428571428571,7.0,2317.3212890625,242561.3674501971,6840
35,915.6666666666666,645.1666666666666,6.0,2248.6787109375,207909.7435287404,7041
35,1029.0,729.5,10.0,2531.712890625,346516.23921456735,7628
35,1387.5,715.5,4.0,2113.2734375,138606.49568582693,7804
35,1460.6,713.2,5.0,2248.6787109375,173258.11960728368,7402
35,1449.0,709.5,4.0,2248.6787109375,138606.49568582693,7236
35,1284.5,709.0,4.0,2388.3154296875,138606.49568582693,7403
35,1473.0,707.5,4.0,2113.2734375,138606.49568582693,7062
35,691.375,595.0,8.0,2679.341796875,277212.99137165386,6025
35,691.4,589.4,5.0,2459.30859375,173258.11960728368,7232
35,979.5,690.5,4.0,2047.4521484375,138606.49568582693,4831
35,570.7142857142857,769.2857142857143,7.0,2388.3154296875,242561.3674501971,6880
35,1268.5,764.5,6.0,2047.4521484375,207909.7435287404,7406
35,1034.5,762.5,4.0,2388.3154296875,138606.49568582693,7407
35,576.375,758.625,8.0,2388.3154296875,277212.99137165386,3355
35,1238.4,755.4,5.0,2459.30859375,173258.11960728368,7590
35,865.5,751.0,6.0,2180.505859375,207909.7435287404,6628
35,921.7272727272727,648.2727272727273,11.0,2317.3212890625,381167.86313602404,7589
35,941.7,736.2,10.0,2459.30859375,346516.23921456735,6606
35,946.5,732.5,4.0,2180.505859375,138606.49568582693,7423
35,1279.4,799.2,5.0,2531.712890625,173258.11960728368,7627
35,1214.1538461538462,801.6153846153846,13.0,2388.3154296875,450471.11097893753,7424
35,1283.4,797.8,5.0,2531.712890625,173258.11960728368,6873
35,1085.0,794.25,4.0,2180.505859375,138606.49568582693,7413
35,1074.0,786.5,6.0,2388.3154296875,207909.7435287404,7815
35,1467.2222222222222,694.8888888888889,9.0,2248.6787109375,311864.6152931106,7816
35,1082.2,768.4,5.0,2388.3154296875,173258.11960728368,7078
35,1159.857142857143,868.7142857142857,7.0,2317.3212890625,242561.3674501971,6631
35,237.33333333333334,857.8333333333334,6.0,2113.2734375,207909.7435287404,7822
35,90.54166666666667,860.5833333333334,24.0,2605.52734375,831638.9741149616,6409
35,98.47368421052632,851.4736842105264,19.0,2317.3212890625,658380.854507678,7652
35,1202.0,848.2,5.0,2317.3212890625,173258.11960728368,7620
35,1107.857142857143,746.8571428571429,7.0,2113.2734375,242561.3674501971,7825
35,1104.0,828.1666666666666,6.0,2317.3212890625,207909.7435287404,7624
35,993.0,921.25,4.0,2248.6787109375,138606.49568582693,6884
35,983.2352941176471,917.0588235294117,17.0,2388.3154296875,589077.6066647645,6641
35,908.5,915.0,4.0,2317.3212890625,138606.49568582693,5072
35,859.0,912.5,6.0,2459.30859375,207909.7435287404,7090
35,1010.875,905.0,8.0,2248.6787109375,277212.99137165386,7260
35,266.25,903.75,4.0,2180.505859375,138606.49568582693,7658
35,998.025,905.875,40.0,2317.3212890625,1386064.9568582694,7259
35,1007.9375,903.3125,16.0,2317.3212890625,554425.9827433077,7428
35,912.6666666666666,901.0416666666666,24.0,2679.341796875,831638.9741149616,7828
35,1118.0,786.7692307692307,13.0,2248.6787109375,450471.11097893753,7076
35,1122.0,779.5,6.0,2248.6787109375,207909.7435287404,6616
35,1069.111111111111,772.8888888888889,9.0,2605.52734375,311864.6152931106,6615
35,969.75,893.75,8.0,2531.712890625,277212.99137165386,7092
35,1000.75,954.25,4.0,2248.6787109375,138606.49568582693,6436
35,999.4285714285714,949.8571428571429,7.0,2388.3154296875,242561.3674501971,5868
35,1517.0357142857142,944.1785714285714,28.0,2459.30859375,970245.4698007884,7274
35,1259.357142857143,936.9285714285714,14.0,2317.3212890625,485122.7349003942,6070
35,1422.75,936.0,4.0,2047.4521484375,138606.49568582693,7433
35,119.3,848.3,10.0,2248.6787109375,346516.23921456735,5060
35,870.5714285714286,838.1428571428571,7.0,2248.6787109375,242561.3674501971,6625
35,1261.4285714285713,923.0,7.0,2180.505859375,242561.3674501971,7834
35,1238.142857142857,922.0,7.0,2180.505859375,242561.3674501971,7835
35,684.0,984.0,7.0,2248.6787109375,242561.3674501971,6062
35,1023.875,981.5416666666666,24.0,2459.30859375,831638.9741149616,5095
35,677.7058823529412,982.5882352941177,17.0,2531.712890625,589077.6066647645,7648
35,1024.0,975.0,7.0,2459.30859375,242561.3674501971,7838
35,916.0,975.0,6.0,2248.6787109375,207909.7435287404,6678
35,905.1,970.7333333333333,30.0,2388.3154296875,1039548.7176437019,7451
35,1016.7142857142857,967.4285714285714,7.0,2248.6787109375,242561.3674501971,7839
35,966.7333333333333,900.2,15.0,2605.52734375,519774.35882185097,7267
35,899.75,898.25,4.0,2248.6787109375,138606.49568582693,7840
35,1003.0,894.0,5.0,2180.505859375,173258.11960728368,5860
35,239.2,893.6,5.0,2388.3154296875,173258.11960728368,7430
35,1096.060606060606,1035.6666666666667,33.0,2180.505859375,1143503.5894080722,7844
35,1151.0,1030.125,8.0,2180.505859375,277212.99137165386,7656
35,1087.5714285714287,1026.0,7.0,2180.505859375,242561.3674501971,5496
35,1081.5,1020.8333333333334,6.0,2113.2734375,207909.7435287404,5655
35,1342.3333333333333,1018.3333333333334,6.0,2047.4521484375,207909.7435287404,7847
35,1222.3333333333333,930.8888888888889,9.0,2113.2734375,311864.6152931106,6068
35,986.0,926.1666666666666,6.0,2317.3212890625,207909.7435287404,5069
35,668.0,998.5,4.0,2459.30859375,138606.49568582693,6915
35,1007.8205128205128,1092.6666666666667,39.0,2459.30859375,1351413.3329368127,7118
35,1006.6,1085.6,5.0,2248.6787109375,173258.11960728368,7855
35,734.7272727272727,1083.7272727272727,11.0,2317.3212890625,381167.86313602404,7443
35,660.5454545454545,964.3636363636364,11.0,2317.3212890625,381167.86313602404,6652
35,1131.4,957.8,5.0,2388.3154296875,173258.11960728368,6236
35,658.8666666666667,1259.7333333333333,15.0,2317.3212890625,519774.35882185097,6906
35,277.125,1259.75,16.0,2248.6787109375,554425.9827433077,6099
35,673.0,1246.8,5.0,2113.2734375,173258.11960728368,5892
35,1321.4545454545455,95.36363636363636,11.0,2388.3154296875,381167.86313602404,6693
35,1311.3,88.1,10.0,2388.3154296875,346516.23921456735,6731
35,866.9230769230769,1239.6923076923076,13.0,2317.3212890625,450471.11097893753,7645
35,881.8108108108108,1240.081081081081,37.0,2459.30859375,1282110.0850938992,7662
35,720.0,1187.72,25.0,2388.3154296875,866290.5980364183,6689
35,1294.8,1004.6,5.0,2248.6787109375,173258.11960728368,6914
35,755.0,1144.8,5.0,2180.505859375,173258.11960728368,6674
35,736.6666666666666,1108.25,12.0,2605.52734375,415819.4870574808,6672
35,662.5454545454545,1313.0,11.0,2248.6787109375,381167.86313602404,286
35,662.6,1309.0,5.0,2317.3212890625,173258.11960728368,7866
35,560.7142857142857,1302.857142857143,14.0,2248.6787109375,485122.7349003942,7465
35,275.42857142857144,1294.857142857143,7.0,2248.6787109375,242561.3674501971,7666
35,660.6,1282.8,5.0,2317.3212890625,173258.11960728368,7466
35,1085.3333333333333,1051.0,12.0,2180.505859375,415819.4870574808,6247
35,1081.0,1044.3,10.0,2248.6787109375,346516.23921456735,6249
35,311.6744186046512,1271.3953488372092,43.0,2388.3154296875,1490019.8286226394,7869
35,1359.4,98.0,5.0,2180.505859375,173258.11960728368,7871
35,214.16666666666666,170.16666666666666,6.0,2317.3212890625,207909.7435287404,3993
35,25.333333333333332,170.16666666666666,6.0,2248.6787109375,207909.7435287404,3640
35,190.0,167.71428571428572,7.0,2605.52734375,242561.3674501971,7873
35,1190.2,61.2,5.0,2180.505859375,173258.11960728368,6276
35,1182.2105263157894,53.8421052631579,19.0,2459.30859375,658380.854507678,7497
35,335.8333333333333,148.66666666666666,6.0,2248.6787109375,207909.7435287404,6702
35,1311.888888888889,147.33333333333334,9.0,2180.505859375,311864.6152931106,4892
35,1555.7777777777778,241.55555555555554,9.0,2388.3154296875,311864.6152931106,6924
35,278.90909090909093,33.24242424242424,33.0,2679.341796875,1143503.5894080722,7884
35,224.28571428571428,171.85714285714286,7.0,2248.6787109375,242561.3674501971,6963
36,859.6,1094.8,5.0,2113.0390625,173258.11960728368,7886
36,662.2608695652174,1310.0,23.0,2388.4482421875,796987.3501935048,7866
36,1166.4166666666667,45.083333333333336,12.0,2605.552734375,415819.4870574808,7670
36,1268.0,24.5,6.0,2180.3505859375,207909.7435287404,7892
36,1155.8333333333333,4.833333333333333,6.0,2388.4482421875,207909.7435287404,4705
36,1716.2,102.8,5.0,2248.6103515625,173258.11960728368,7894
36,1269.3333333333333,101.33333333333333,6.0,2113.0390625,207909.7435287404,7128
36,1358.375,97.875,8.0,2388.4482421875,277212.99137165386,7871
36,1321.9333333333334,94.33333333333333,15.0,2388.4482421875,519774.35882185097,6693
36,1311.8181818181818,87.0,11.0,2248.6103515625,381167.86313602404,6731
36,1229.5,152.5,8.0,2459.552734375,277212.99137165386,6705
36,1236.6666666666667,149.16666666666666,6.0,2388.4482421875,207909.7435287404,7897
36,1330.0,133.0,5.0,2248.6103515625,173258.11960728368,7136
36,2.0625,135.625,16.0,2531.6044921875,554425.9827433077,5896
36,1833.7241379310344,132.10344827586206,29.0,2317.3447265625,1004897.0937222452,2381
36,2.888888888888889,126.0,9.0,2317.3447265625,311864.6152931106,7295
